time,open,high,low,close,MA,MA,8,13,21,55,100,200,Plot,Volume,Volume MA,Developing Poc,Developing VA High,Developing VA Low,EMA,MA,K,D,RSI
2015-12-03T00:00:00Z,5400060949.129051,5575312141.08801,5355709725.550465,5435566692.645704,4196112125.2876344,3958683707.238491,5383379967.646045,5304418610.390643,5211036085.047976,4827871879.7698965,4488200858.132791,4207476345.6337,NaN,28861981.432169076,30133205.25720988,NaN,NaN,NaN,NaN,NaN,58.61704520393723,73.0140736257468,58.818552747882556
2015-12-04T00:00:00Z,5437117831.0840025,5482304889.281321,5352952357.521977,5470214050.546988,4217466972.995451,3969303259.849817,5402676430.512921,5328103673.270121,5234597718.275159,4850812671.5833645,4507646663.923171,4220040899.911444,NaN,28861981.432169076,28964972.196200926,NaN,NaN,NaN,NaN,NaN,58.26214080372615,63.123832232706825,59.661819206301914
2015-12-05T00:00:00Z,5469888712.06085,5867470670.239606,5457264174.379184,5833676414.087377,4242576003.986294,3981843043.056156,5498454204.640578,5400328350.529729,5289059417.894451,4885914948.101365,4533904678.777907,4236096974.6793637,NaN,28861981.432169076,28685160.556651633,NaN,NaN,NaN,NaN,NaN,73.70269509611525,63.52729370125959,67.24022900562466
2015-12-06T00:00:00Z,5845639582.261662,6026346212.441943,5768104215.559668,5848276030.728316,4266870399.347488,3994233883.432738,5576192388.2156315,5464320876.272385,5339897291.788439,4920284986.766613,4559931834.2620735,4252138557.326617,NaN,82109286.93045554,31067714.19201667,NaN,NaN,NaN,NaN,NaN,87.57796058263501,73.18093216082552,67.50432030426308
2015-12-07T00:00:00Z,5852833659.352001,6026341024.072164,5737642320.43406,5958396603.873942,4292425672.3552036,4007130720.3861384,5661126658.361923,5534903123.072607,5396124501.97803,4957360401.663303,4587624205.937556,4269116249.3320627,NaN,82109286.93045554,33450267.8273817,NaN,NaN,NaN,NaN,NaN,100.00000000000004,87.09355189291682,69.5014407295497
2015-12-08T00:00:00Z,5957941724.348415,6313898983.031331,5847614289.006844,6295484936.63629,4321517348.663714,4021417000.150124,5802095164.645116,5643557667.867419,5477884541.492417,5005150563.626624,4621443230.307828,4289279121.8425527,NaN,82109286.93045554,35832821.46274673,NaN,NaN,NaN,NaN,NaN,100.00000000000004,95.85932019421175,74.63947315610464
2015-12-09T00:00:00Z,6277859276.79959,6408366636.054363,6023335598.246301,6283217389.351505,4350367597.561179,4035718827.281272,5909011214.579869,5734937628.079432,5551096618.570517,5050795807.402513,4654349649.298792,4309119303.60881,NaN,82109286.93045554,38215375.09811176,NaN,NaN,NaN,NaN,NaN,99.0244940012329,99.67483133374436,74.14988970537289
2015-12-10T00:00:00Z,6279884402.775258,6327957565.472378,6158613697.381289,6260112533.421914,4379268007.837931,4049771116.455259,5987033729.878101,5809962614.556929,5615552610.829735,5093985690.474634,4686146934.132914,4328532171.56715,NaN,82109286.93045554,40597928.7334768,NaN,NaN,NaN,NaN,NaN,96.10916431406707,98.37788610510005,73.1763379523568
2015-12-11T00:00:00Z,6261487077.44848,6849946812.93012,6251372753.224458,6823890027.253622,4413630697.639158,4066897935.3800263,6173001795.961551,5954809387.799314,5725401466.86827,5155767988.216741,4728478480.531343,4353361602.967015,NaN,82109286.93045554,42980482.368841834,NaN,NaN,NaN,NaN,NaN,96.10916431406707,97.08094087645571,80.05697583861279
2015-12-12T00:00:00Z,6824838226.724236,7049635904.853068,6068214185.510446,6570624965.175368,4445750116.114086,4082741405.165621,6261362500.231288,6042783041.710178,5802239966.71437,5206298594.536692,4764956628.742116,4375423924.979038,NaN,82109286.93045554,45907946.31701517,NaN,NaN,NaN,NaN,NaN,83.78234749758202,92.00022537523876,71.2188927042349
2015-12-13T00:00:00Z,6580372434.82477,6688048786.087749,6365619488.995728,6536819085.643802,4477051662.386757,4098439892.0174017,6322575074.767402,6113359619.414982,5869019886.617045,5253817183.504803,4800043014.027298,4396930344.48814,NaN,96298734.38915607,49544882.638123535,NaN,NaN,NaN,NaN,NaN,71.72084616386341,83.87078599183754,70.10634695293146
2015-12-14T00:00:00Z,6537760579.999407,6767265128.341132,6463981631.807464,6690858835.468005,4509097127.488994,4114797547.798258,6404415910.478647,6195859507.422557,5943732518.330769,5305140099.646346,4837484911.481569,4419755503.602367,NaN,96298734.38915607,53181818.9592319,NaN,NaN,NaN,NaN,NaN,59.94747444592522,71.81688936912359,72.23473009550356
2015-12-15T00:00:00Z,6690285169.725601,7018249422.935619,6680411863.47184,7007118241.795692,4543566578.712871,4132772594.594526,6538349761.882435,6311753612.333005,6040403947.7366705,5365925033.294537,4880447947.725413,4445500406.469963,NaN,96298734.38915607,56818755.28034027,NaN,NaN,NaN,NaN,NaN,67.16031495261693,66.27621185413521,76.0111147032423
2015-12-16T00:00:00Z,7007052384.019642,7018070152.53223,6589108593.928353,6878045390.594333,4576767656.397988,4150398120.459143,6613837679.373968,6392652437.798909,6116553169.81464,5419929331.769529,4920004332.732718,4469704834.172693,NaN,96298734.38915607,60455691.60144863,NaN,NaN,NaN,NaN,NaN,69.05795737950163,65.38858225934796,71.72353560732822
2015-12-17T00:00:00Z,6872800075.092245,6924068639.877619,6768106814.919817,6881638890.123708,4609427272.67121,4168234396.5829144,6673349059.540577,6462507645.27388,6186106417.115464,5472133244.567893,4958848581.393927,4493704178.013001,NaN,96298734.38915607,64092627.922557,NaN,NaN,NaN,NaN,NaN,67.28939012044944,67.83588748418936,71.77127684238535
2015-12-18T00:00:00Z,6669246175.219619,7042613176.908297,6623625226.112981,6976521749.80337,4643882351.639689,4186946471.7589808,6740720768.4878645,6535938231.635236,6257962356.450728,5525861405.46916,4998802505.520846,4518408830.468627,NaN,96298734.38915607,67729564.24366537,NaN,NaN,NaN,NaN,NaN,55.19290826949901,63.846751923150045,73.06442888222537
2015-12-19T00:00:00Z,6994241708.802202,7029396965.3878145,6816037900.51939,6964198332.967132,4678175407.600548,4205465906.013123,6790382449.483257,6597118246.111221,6322165627.043129,5577230581.45123,5037721234.777208,4542745044.423836,NaN,96298734.38915607,71101401.89151472,NaN,NaN,NaN,NaN,NaN,48.468254614503316,56.983517668150604,72.59925153836556
2015-12-20T00:00:00Z,6979419850.496527,6984883337.30757,6555106877.426619,6688633958.263058,4709516511.09064,4222682149.9965477,6767771673.656547,6610191919.275769,6355480929.881305,5616923559.1945095,5070412575.836334,4564097172.919748,NaN,44683103.275505684,71892457.98368156,NaN,NaN,NaN,NaN,NaN,28.67686025816037,44.11267438072091,62.9482412860514
2015-12-21T00:00:00Z,6686399462.657384,6802955638.913438,6429173211.784746,6621012212.485274,4740948070.908334,4239649228.7381563,6735158460.06293,6611737675.448556,6379620137.390757,5652783868.240608,5101117519.136313,4584563989.233833,NaN,44683103.275505684,72683514.0758484,NaN,NaN,NaN,NaN,NaN,13.529491084337954,30.224868652333893,60.81186880654108
2015-12-22T00:00:00Z,6621330701.325291,6706695535.972986,6543685060.142422,6581799077.181924,4772702398.303372,4256311795.242998,6701078597.200484,6607460732.839037,6398000041.008136,5685962982.845655,5130437946.028306,4604436975.183565,NaN,44683103.275505684,73474570.16801524,NaN,NaN,NaN,NaN,NaN,1.8947806286936004e-14,14.068783780832796,59.549741601866856
2015-12-23T00:00:00Z,6584066224.651662,6735222525.713288,6563931644.940464,6688270634.3377905,4805517744.294452,4273458176.714183,6698232383.230997,6619005004.481716,6424388276.765377,5721759684.68466,5161286118.0740385,4625171638.458732,NaN,44683103.275505684,74265626.26018208,NaN,NaN,NaN,NaN,NaN,3.761896762262403,5.763795948866805,61.86412454421198
2015-12-24T00:00:00Z,6694586390.372368,6947929437.5145,6692923853.052543,6877189199.701552,4840165800.648116,4291684326.6733656,6738000564.668899,6655888460.941692,6465551997.032302,5763025024.506692,5195264396.918148,4647579773.396471,NaN,44683103.275505684,75056682.35234892,NaN,NaN,NaN,NaN,NaN,13.63299184443146,5.798296202231307,65.6226073725638
2015-12-25T00:00:00Z,6888988938.437823,6931819181.4514885,6770208582.203471,6886362281.853276,4875139252.776407,4309557806.858712,6770969835.154316,6688813292.50049,6503807477.470572,5803144212.26907,5228751483.748547,4669856216.266688,NaN,44683103.275505684,75847738.44451576,NaN,NaN,NaN,NaN,NaN,26.287104511619987,14.560664372771297,65.7988636983098
2015-12-26T00:00:00Z,6886461508.13142,6922351323.922355,6155956507.335041,6313104544.738377,4903813985.602261,4324533582.9337435,6669221992.839663,6635140614.248759,6486470847.222191,5821357081.2858305,5250223821.58993,4686206945.903222,NaN,44683103.275505684,73976429.26176828,NaN,NaN,NaN,NaN,NaN,22.5252077493576,20.815101368469698,48.91900754656285
2015-12-27T00:00:00Z,6320337425.609572,6449792841.6321945,6218728254.047863,6391187098.89819,4933122319.462624,4339961858.854874,6607436460.852669,6600290112.05582,6477808688.283646,5841708153.343414,5272817153.813855,4703171922.549938,NaN,113941372.63340588,75568033.5469158,NaN,NaN,NaN,NaN,NaN,14.93336132110742,21.248557860695016,50.77149700962348
2015-12-28T00:00:00Z,6391387202.356606,6520545672.882216,6316685036.833382,6389939413.101028,4962888349.160854,4355302121.293889,6559103783.574527,6570240012.205136,6469820572.357953,5861287841.1919,5294938386.671027,4719955678.674825,NaN,113941372.63340588,77159637.83206333,NaN,NaN,NaN,NaN,NaN,4.519537454986186,13.992702175150415,50.739831874375575
2015-12-29T00:00:00Z,6377726350.338488,6570101202.372331,6340194111.045868,6544623529.6957245,4994095351.807255,4371391893.74741,6555885949.379237,6566580514.703792,6476620841.206841,5885692687.209894,5319684627.126962,4738111577.689958,NaN,113941372.63340588,78751242.11721085,NaN,NaN,NaN,NaN,NaN,12.260678512440672,10.57119242951144,54.52640092009389
2015-12-30T00:00:00Z,6542012107.043338,6600576781.784083,6375001218.841685,6455665589.350593,5025010658.4875,4386867806.2289505,6533614758.261761,6550735525.36762,6474715818.310819,5906048862.286347,5342179299.646241,4755201667.358223,NaN,113941372.63340588,80342846.40235838,NaN,NaN,NaN,NaN,NaN,14.301784651498986,10.360666872975294,52.04851115044235
2015-12-31T00:00:00Z,6459470414.172971,6580094335.772801,6360597543.655055,6530137955.367102,5056052588.22994,4402655681.991482,6532842135.396281,6547793015.367546,6479754194.406844,5928337758.467803,5365703233.422892,4772862724.950351,NaN,113941372.63340588,81934450.6875059,NaN,NaN,NaN,NaN,NaN,18.98727180638361,15.183244990107767,53.93578090254865
2016-01-01T00:00:00Z,6529729188.759874,6610976655.982942,6472683931.768798,6574923671.119568,5087692345.89685,4418387063.326668,6542193587.779234,6551668823.332121,6488405965.017092,5951430112.49108,5389648192.585202,4790793679.638601,NaN,113941372.63340588,83526054.97265342,NaN,NaN,NaN,NaN,NaN,19.919664117244892,17.736240191709175,55.080749139545645
2016-01-02T00:00:00Z,6590792711.709296,6611771709.34674,6522192033.29077,6571526362.941442,5118648211.259287,4433069492.343338,6548711982.259725,6554505614.704881,6495962364.828396,5973576407.150022,5413051720.711068,4808512412.805794,NaN,113941372.63340588,84408186.88486591,NaN,NaN,NaN,NaN,NaN,27.54673540994196,22.15122377785683,54.96913255785717
2016-01-03T00:00:00Z,6577205988.193673,6594055854.418235,6436551449.96025,6544656803.47981,5149145395.222396,4447776624.124216,6547810831.419744,6553098641.672728,6500389131.978524,5993972135.590371,5435459742.152034,4825787481.369715,NaN,30988513.82254721,81142675.85653546,NaN,NaN,NaN,NaN,NaN,30.726612498173044,26.064337341786644,54.036466637721034
2016-01-04T00:00:00Z,6552704652.269364,6620432484.069686,6503811688.622928,6592796495.922714,5180331157.42194,4462673517.137627,6557807645.753737,6558769763.70844,6508789801.427996,6015358719.887955,5458377301.632642,4843369660.618999,NaN,30988513.82254721,77877164.82820502,NaN,NaN,NaN,NaN,NaN,35.035921763320836,31.103089890478625,55.493463029371824
2016-01-05T00:00:00Z,6579580963.934915,6614027841.111826,6520719248.996956,6566701951.282532,5211398715.6531515,4477781878.913054,6559784158.09347,6559902933.361881,6514054542.323863,6035049549.580618,5480324324.397986,4860517245.600725,NaN,30988513.82254721,74611653.79987457,NaN,NaN,NaN,NaN,NaN,34.08036671173426,33.280966991076056,54.48524360338148
2016-01-06T00:00:00Z,6566594626.426113,6571847536.5120535,6473931760.227263,6520952982.431127,5241013620.533178,4492580960.81834,6551155007.946282,6554338654.657488,6514681673.242705,6052403243.610993,5500930832.477851,4877038994.2259035,NaN,30988513.82254721,71346142.77154413,NaN,NaN,NaN,NaN,NaN,31.3982079037611,33.50483212627208,52.678232992079195
2016-01-07T00:00:00Z,6528871283.704507,6974079013.367451,6509165147.661533,6935698632.988695,5275110628.16014,4509509108.030603,6636609146.844596,6608818651.561946,6552955942.310523,6083949507.51734,5529342076.052323,4897523169.735981,NaN,30988513.82254721,68080631.74321368,NaN,NaN,NaN,NaN,NaN,48.69579501790201,38.05812321113247,64.25288649714213
2016-01-08T00:00:00Z,6933748272.286987,7061945710.751789,6742286262.267274,6872290848.441849,5308681322.141955,4525945714.732229,6688982858.310652,6646457536.830503,6581986388.322462,6112104555.407501,5555935121.050136,4917172599.3748455,NaN,30988513.82254721,64815120.714883246,NaN,NaN,NaN,NaN,NaN,65.63014573133277,48.574716217665305,61.76552666126732
2016-01-09T00:00:00Z,6861914172.154534,6900166608.37286,6779818884.977641,6815960451.641452,5341567275.210083,4542280727.827253,6717200101.273052,6670672238.946353,6603256757.715097,6137242265.987286,5580886117.695508,4936066010.840185,NaN,30988513.82254721,64130391.24223532,NaN,NaN,NaN,NaN,NaN,79.9629199175629,64.76295355559924,59.559641181775646
2016-01-10T00:00:00Z,6829132286.189477,6847892561.486251,6701907618.334562,6827395096.637159,5374492879.486366,4558937423.327683,6741687878.020632,6693061218.616468,6623632970.344376,6161890581.367639,5605569463.813165,4954885205.723737,NaN,33320402.81025255,63562256.21897266,NaN,NaN,NaN,NaN,NaN,72.21155319709561,72.60153961533045,59.87292565293923
2016-01-11T00:00:00Z,6818334957.326746,6865488462.979181,6660209622.53589,6815465819.185381,5407134992.6402,4575402605.082606,6758082976.057242,6710547590.126313,6641072320.239013,6185232554.146844,5629527807.483902,4973398445.658678,NaN,33320402.81025255,62994121.19571,NaN,NaN,NaN,NaN,NaN,64.24483892625557,72.13977068030471,59.356310779861666
2016-01-12T00:00:00Z,6814676024.553071,6819352309.247161,6604332491.378678,6617193724.750582,5437784449.558418,4590806990.963962,6726774253.544651,6697211323.644066,6638901538.830974,6200659738.811263,5649085548.419876,4989754617.589941,NaN,33320402.81025255,62425986.172447346,NaN,NaN,NaN,NaN,NaN,42.4885705038156,59.64832087572228,51.41553517441476
2016-01-13T00:00:00Z,6616408585.045131,6673145680.417863,6458140460.82796,6585056030.276581,5467781349.528987,4605453459.025479,6695281315.040635,6681189138.877282,6634006492.598756,6214388177.792168,5667619617.367534,5005628263.487321,NaN,33320402.81025255,61857851.14918469,NaN,NaN,NaN,NaN,NaN,19.959507476678414,42.23097230224989,50.24225177500628
2016-01-14T00:00:00Z,6586005525.223008,6614112785.957504,6497911671.255869,6539591497.357771,5496479433.273428,4620035017.725333,6660683577.777777,6660960904.374495,6625423311.213212,6226002582.062367,5684886387.268331,5020891579.247226,NaN,33320402.81025255,61289716.12592204,NaN,NaN,NaN,NaN,NaN,4.736951571734001e-15,20.816025993498034,48.55422890574778
2016-01-15T00:00:00Z,6541588355.9483185,6551297854.339865,5479092978.900488,5484491875.229239,5515120634.757616,4628795359.670267,6399307643.878101,6492893900.210887,6521702271.578305,6199520056.818327,5680918179.10914,5025504517.515703,NaN,33320402.81025255,60721581.10265938,NaN,NaN,NaN,NaN,NaN,4.736951571734001e-15,6.653169158892833,26.39273466359927
2016-01-16T00:00:00Z,5493780209.291869,5979999711.567674,5359444720.248253,5895203086.932351,5537917927.244908,4639144825.873315,6287284409.001268,6407509498.313953,6464747800.246855,6188651593.608113,5685161444.61059,5034158234.624327,NaN,33320402.81025255,56690532.611501716,NaN,NaN,NaN,NaN,NaN,10.408354417518241,3.4694514725061087,38.21459102113628
2016-01-17T00:00:00Z,5919905225.924619,5988354277.318676,5736491685.5525875,5815643006.953352,5559669434.504547,4649450808.805531,6182475208.546176,6322957142.405296,6405738273.583809,6175329858.370443,5687745237.924308,5041934202.508198,NaN,90519903.48880604,55519459.15427172,NaN,NaN,NaN,NaN,NaN,19.72596843132561,10.044774282947978,36.975723102272084
2016-01-18T00:00:00Z,5807389109.085093,5944926023.924009,5705035234.285925,5890583324.466336,5581985459.125886,4660353576.61386,6117610345.417323,6261189454.128302,6358906005.482221,6165160339.30244,5691761833.697417,5050378472.378428,6117610345.417323,90519903.48880604,54348385.69704173,NaN,NaN,NaN,NaN,NaN,30.810242514849758,20.31485512123123,38.98230365660412
2016-01-19T00:00:00Z,5888811523.917362,5914335240.082603,5732011848.213601,5754173994.933016,5602530001.965607,4670472028.999855,6036846711.976366,6188758674.24326,6303930368.159566,6150482255.574961,5692997718.0783205,5057381412.90136,NaN,90519903.48880604,53177312.23981173,NaN,NaN,NaN,NaN,NaN,29.469963881394914,26.668724942523454,36.692296444280665
2016-01-20T00:00:00Z,5755873331.339008,6464891456.852151,5684874471.036439,6357779211.21535,5629437942.599615,4683290875.374224,6108165045.140585,6212904465.239273,6308825717.528274,6157885718.276403,5706161708.04143,5070320694.476624,NaN,90519903.48880604,52006238.78258173,NaN,NaN,NaN,NaN,NaN,41.411071827917105,33.89709274138729,50.53848789975375
2016-01-21T00:00:00Z,6397100374.673101,6439866484.792291,6176840280.862386,6261029434.934859,5654808760.295178,4694784719.003987,6142134909.539312,6219779460.910071,6304480600.928872,6161569422.442777,5717149187.781895,5082168542.640388,NaN,90519903.48880604,50835165.32535174,NaN,NaN,NaN,NaN,NaN,51.347821433207876,40.74295238083999,48.69990361927435
2016-01-22T00:00:00Z,6257234908.288638,6282623967.227389,5721127570.803033,5850133961.811513,5675692475.273704,4704446187.271034,6077245810.044246,6166972961.038849,6263176361.009112,6150446727.420232,5719782549.6438675,5089809989.597314,NaN,90519903.48880604,49664091.86812174,NaN,NaN,NaN,NaN,NaN,57.572309935418936,50.11040106551466,41.75267385423612
2016-01-23T00:00:00Z,5854404465.3972,6043357447.450283,5819458234.267444,5904813898.867086,5696828359.219558,4714598041.601112,6038927607.560432,6129521666.442883,6230597955.359838,6141674126.400476,5723446536.757198,5097919481.231839,NaN,90519903.48880604,52640661.351434685,NaN,NaN,NaN,NaN,NaN,52.76798216123516,53.89603784328735,42.919622462580655
2016-01-24T00:00:00Z,5917115092.19564,6224918668.944799,5894890826.210065,6157788592.952854,5719234950.614226,4725648155.081961,6065341159.86986,6133559798.80145,6223978922.413748,6142249643.063062,5732047369.553152,5108465442.542496,NaN,54330097.12794928,53807740.51670478,NaN,NaN,NaN,NaN,NaN,53.69788668980826,54.67939292882081,48.100167457093704
2016-01-25T00:00:00Z,6157003027.072561,6164342848.398533,5895991174.8559475,5985742922.3057995,5738896684.030469,4735952100.197546,6047652662.633402,6112443102.159214,6202321104.222116,6136660117.321731,5737071043.865086,5117194571.694369,NaN,54330097.12794928,54974819.68197489,NaN,NaN,NaN,NaN,NaN,63.32845276353052,56.598107204858,45.10213023669668
2016-01-26T00:00:00Z,5973241090.728651,6116004933.167092,5910850919.393076,6018024390.912693,5760139961.561909,4745217442.326074,6041068602.251022,6098954714.838283,6185566857.557624,6132423127.092836,5742634476.47989,5126158052.482612,NaN,54330097.12794928,56141898.84724499,NaN,NaN,NaN,NaN,NaN,73.64510565755194,63.557148370296936,45.784947563735
2016-01-27T00:00:00Z,6017813824.286846,6117307056.30519,5988688965.162475,6075508872.6453705,5781576617.79336,4754324374.447239,6048721995.6719885,6095605308.810723,6175561586.201964,6130390475.148284,5749226048.681187,5135604329.300152,NaN,54330097.12794928,57308978.01251509,NaN,NaN,NaN,NaN,NaN,80.20884355178414,72.39413399095555,47.047977409874804
2016-01-28T00:00:00Z,6070505092.492108,6100607802.800218,5769835851.909507,5834504647.591088,5799565934.234394,4760807807.02462,6001118140.542899,6058305214.350776,6144556409.964612,6119823124.164099,5750914733.808115,5142558561.3229475,NaN,54330097.12794928,58476057.177785195,NaN,NaN,NaN,NaN,NaN,77.61884130207717,77.15759683713777,42.57024067387371
2016-01-29T00:00:00Z,5832374987.1127,5903745767.9175,5581605157.777336,5809079152.025187,5817729027.4178,4768453320.433458,5958442809.761186,6022701491.161406,6114058477.4246645,6108725125.159138,5752066504.4658785,5149190607.001576,NaN,54330097.12794928,59643136.34305529,NaN,NaN,NaN,NaN,NaN,63.90205891150931,73.9099145884569,42.1148518903591
2016-01-30T00:00:00Z,5808227837.321756,5845800517.275419,5716775734.3540125,5761536977.87913,5834325179.624321,4776239375.329499,5914685958.23184,5985392274.978224,6082011068.375071,6096325548.470566,5752254038.592874,5155283605.716776,NaN,54330097.12794928,60693621.05894013,NaN,NaN,NaN,NaN,NaN,46.303703720545094,62.60820131137722,41.2267763741269
2016-01-31T00:00:00Z,5784969633.577508,5836518173.721849,5595655390.173567,5663321855.587966,5849451482.801022,4783672511.23917,5858827268.755424,5939382215.06533,6043948412.667152,6080861130.867616,5750493005.266044,5160338712.680668,NaN,34596451.737250745,60757423.50529003,NaN,NaN,NaN,NaN,NaN,30.439390382004735,46.88171767135308,39.379349878869704
2016-02-01T00:00:00Z,5663969655.964098,5817534395.15566,5630602087.365606,5714066812.69138,5864457450.3845,4791944729.064857,5826658278.51897,5907194300.440479,6013959176.305718,6067761333.789893,5749771694.521991,5165848445.019083,NaN,34596451.737250745,60821225.951639935,NaN,NaN,NaN,NaN,NaN,27.404200996215746,34.7157650329219,40.854077490181474
2016-02-02T00:00:00Z,5714547323.368597,5766380183.716305,5679702779.968311,5732604536.83008,5879413671.783915,4800185350.518576,5805757447.03255,5882252905.638993,5988381481.807933,6055791448.184186,5749431750.805319,5171487809.116705,NaN,34596451.737250745,60885028.39798985,NaN,NaN,NaN,NaN,NaN,22.567880954934733,26.803824111051778,41.41477360052955
2016-02-03T00:00:00Z,5732417012.193597,5750453979.845023,5607155189.0898905,5661984819.461523,5893240602.703683,4808266587.334332,5773807974.238988,5850786036.185069,5958709057.95826,6041726925.729805,5747700128.402472,5176368376.383818,NaN,34596451.737250745,60948830.84433975,NaN,NaN,NaN,NaN,NaN,17.833691447136957,22.601924466095852,39.864379918633446
2016-02-04T00:00:00Z,5662284828.24349,6027289193.479905,5652661646.81372,5961007687.746323,5908766056.819191,4817903980.803566,5815407910.573951,5866531986.408105,5958918024.3026285,6038844095.801824,5751924040.468686,5184175732.715783,NaN,34596451.737250745,61012633.29068966,NaN,NaN,NaN,NaN,NaN,41.14794947665994,27.183173959577246,48.633047566809104
2016-02-05T00:00:00Z,5963320095.138046,5991403037.057649,5885321353.496267,5921122082.965978,5922385824.694044,4827087777.2071295,5838899948.88329,5874330571.630658,5955482029.63566,6034639738.200543,5755274496.755761,5191508532.22076,NaN,34596451.737250745,61076435.737039566,NaN,NaN,NaN,NaN,NaN,64.80718919260053,41.26294337213251,47.635285360898756
2016-02-06T00:00:00Z,5918972733.123056,5925597318.148154,5708979181.463917,5772427756.798002,5933137055.885126,4835688665.868084,5824128350.642116,5859773026.654565,5938840732.104964,6025275024.579024,5755614165.271449,5197288823.012573,NaN,34596451.737250745,58280263.149461806,NaN,NaN,NaN,NaN,NaN,79.75382253434849,61.902987067869695,44.010249604614145
2016-02-07T00:00:00Z,5785191935.904752,5858999571.322646,5744960908.889413,5777765076.285078,5941873868.939073,4844243777.308824,5813825400.784996,5848057605.173209,5924197490.666793,6016435383.568526,5756052797.172709,5203064706.129713,NaN,37751948.336782254,55641865.39186062,NaN,NaN,NaN,NaN,NaN,63.69330030723621,69.41810401139512,44.17447104480526
2016-02-08T00:00:00Z,5777992771.773596,5841864683.099093,5698809342.779889,5714553053.175161,5952752385.636706,4852559832.835125,5791764879.093922,5828985526.316345,5905138905.440281,6005653871.768764,5755231020.063848,5208154142.418722,NaN,37751948.336782254,53003467.634259425,NaN,NaN,NaN,NaN,NaN,45.48879482671678,62.97863922276719,42.58151565264387
2016-02-09T00:00:00Z,5714636622.597262,5811706447.154444,5683898334.861289,5749588397.026974,5961550005.326888,4860148949.0167055,5782392327.523489,5817643079.275006,5890997950.12998,5996508676.242271,5755119284.954206,5213541547.937212,NaN,37751948.336782254,50365069.87665824,NaN,NaN,NaN,NaN,NaN,44.70029126019696,51.294128798050025,43.791352395701054
2016-02-10T00:00:00Z,5755978383.198417,5916728494.844111,5728723225.865591,5846412880.257644,5965990848.8622465,4868240383.125808,5796619117.019968,5821753050.843954,5886944761.959767,5991148112.099963,5756927078.920611,5219838775.12448,NaN,37751948.336782254,47726672.119057044,NaN,NaN,NaN,NaN,NaN,55.26809827842115,48.48572812177833,47.10820978593919
2016-02-11T00:00:00Z,5842347647.06453,5865843571.240166,5745822232.542875,5818658359.717164,5963901813.602657,4875823273.62169,5801516726.508234,5821310952.111555,5880736907.21044,5984987763.800577,5758149480.520543,5225797178.951273,NaN,37751948.336782254,45088274.36145586,NaN,NaN,NaN,NaN,NaN,68.53816484158624,56.16885146006816,46.26543118087476
2016-02-12T00:00:00Z,5819182532.477755,5921564650.734672,5802805163.981101,5909928097.017419,5962180273.246512,4883787156.81109,5825608142.176942,5833970544.240964,5883390651.738347,5982307061.415464,5761154997.678897,5232604451.767852,NaN,37751948.336782254,42449876.60385467,NaN,NaN,NaN,NaN,NaN,85.97874313573982,69.92833541858244,49.46704781059564
2016-02-13T00:00:00Z,5906441416.153504,6034119984.455825,5883111759.029625,6028096316.026376,5964984283.45026,4892357597.580851,5870605514.143483,5861702797.353166,5896545712.128168,5983942391.937283,5766440964.378847,5240519793.700772,NaN,37751948.336782254,41620969.164296314,NaN,NaN,NaN,NaN,NaN,91.47145834462789,81.99612210731802,53.343103258826055
2016-02-14T00:00:00Z,6040397967.041295,6285783911.172402,6027095518.509109,6252366188.39412,5971636426.349061,4902358859.407392,5955441219.532514,5917511853.216159,5928893028.152346,5993528956.096456,5776063246.042516,5250587917.0310545,NaN,86036478.37180309,43206288.22648901,NaN,NaN,NaN,NaN,NaN,100,92.48340049345593,59.66632024423336
2016-02-15T00:00:00Z,6261029800.606587,6332655415.24752,6068627438.583359,6166689895.355763,5976087950.274427,4912056000.206306,6002385369.715458,5953108716.37896,5950510925.170838,5999713275.355717,5783798427.217035,5259703359.60145,6002385369.715458,86036478.37180309,44791607.2886817,NaN,NaN,NaN,NaN,NaN,94.69563893144571,95.38903242535791,56.515221003884946
2016-02-16T00:00:00Z,6170162158.672623,6307028219.3161335,6111052592.24881,6294470920.135637,5983333876.656968,4922651021.030086,6067293269.808831,6001874745.487057,5981780015.622184,6010240334.0978565,5793910753.809483,5269999554.233631,NaN,86036478.37180309,46376926.35087439,NaN,NaN,NaN,NaN,NaN,94.69563893144571,96.46375928763051,59.91539265825606
2016-02-17T00:00:00Z,6294066971.102867,6509396733.834651,6226178664.157684,6410032577.828727,5990973163.968664,4934140539.741759,6143457560.479919,6060183007.250153,6020712066.73187,6024518628.516816,5806111185.96828,5281343166.408707,NaN,86036478.37180309,47962245.41306708,NaN,NaN,NaN,NaN,NaN,94.69563893144571,94.69563893144574,62.75199630375294
2016-02-18T00:00:00Z,6410866979.612647,6558301757.299915,6367426751.390175,6494112931.687807,6005566176.949188,4945853849.468077,6221380976.303894,6122172996.455532,6063748509.000591,6041289853.630066,5819734982.913221,5293410527.257255,NaN,86036478.37180309,49547564.475259766,NaN,NaN,NaN,NaN,NaN,100,96.46375928763051,64.70882407695524
2016-02-19T00:00:00Z,6492261823.248327,6513675938.985234,6378599234.785736,6470774304.527586,6023919405.877795,4957591481.614366,6276801715.909159,6171973183.3229685,6100750854.0485,6056628584.019263,5832626850.667961,5305125589.717656,NaN,86036478.37180309,51132883.53745246,NaN,NaN,NaN,NaN,NaN,98.49283261439523,97.72949051528035,63.70833734930504
