name,max_supply,href
ether-kingdoms-token,NIF,https://www.coingecko.com/en/coins/ether-kingdoms-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
libratoken,NIF,https://www.coingecko.com/en/coins/libratoken/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
lattice-token,NIF,https://www.coingecko.com/en/coins/lattice-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
typhoon-network,20000000.0,https://www.coingecko.com/en/coins/typhoon-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
onooks,NIF,https://www.coingecko.com/en/coins/onooks/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sapien,NIF,https://www.coingecko.com/en/coins/sapien/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
xwin-finance,100000000.0,https://www.coingecko.com/en/coins/xwin-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gamyfi-token,10000000.0,https://www.coingecko.com/en/coins/gamyfi-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bata,NIF,https://www.coingecko.com/en/coins/bata/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
vericoin,NIF,https://www.coingecko.com/en/coins/vericoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
usechain,NIF,https://www.coingecko.com/en/coins/usechain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gather,NIF,https://www.coingecko.com/en/coins/gather/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
adventure-token,NIF,https://www.coingecko.com/en/coins/adventure-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
planet-finance,99966.0,https://www.coingecko.com/en/coins/planet-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
futureswap,100000000.0,https://www.coingecko.com/en/coins/futureswap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
passive-income,50000.0,https://www.coingecko.com/en/coins/passive-income/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
delphy,NIF,https://www.coingecko.com/en/coins/delphy/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
lunch-money,NIF,https://www.coingecko.com/en/coins/lunch-money/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
virgox-token,500000000.0,https://www.coingecko.com/en/coins/virgox-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
masternet,NIF,https://www.coingecko.com/en/coins/masternet/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
boom-token,NIF,https://www.coingecko.com/en/coins/boom-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
linkcoin-token,NIF,https://www.coingecko.com/en/coins/linkcoin-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
umi-digital,33000000000.0,https://www.coingecko.com/en/coins/umi-digital/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitrent,NIF,https://www.coingecko.com/en/coins/bitrent/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dforce-token,999934997.0,https://www.coingecko.com/en/coins/dforce-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mossland,NIF,https://www.coingecko.com/en/coins/mossland/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
graviton,NIF,https://www.coingecko.com/en/coins/graviton/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
celsius-network-token,NIF,https://www.coingecko.com/en/coins/celsius-network-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
xaurum,NIF,https://www.coingecko.com/en/coins/xaurum/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
crypton,NIF,https://www.coingecko.com/en/coins/crypton/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dracula-token,14738087.0,https://www.coingecko.com/en/coins/dracula-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
litex,NIF,https://www.coingecko.com/en/coins/litex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
instadapp,NIF,https://www.coingecko.com/en/coins/instadapp/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
rari-governance-token,12500000.0,https://www.coingecko.com/en/coins/rari-governance-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mirrored-apple,NIF,https://www.coingecko.com/en/coins/mirrored-apple/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tesla-token,NIF,https://www.coingecko.com/en/coins/tesla-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gulf-coin-gold,NIF,https://www.coingecko.com/en/coins/gulf-coin-gold/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
404,NIF,https://www.coingecko.com/en/coins/404/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
blockv,NIF,https://www.coingecko.com/en/coins/blockv/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
einsteinium,NIF,https://www.coingecko.com/en/coins/einsteinium/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nyan-v2,NIF,https://www.coingecko.com/en/coins/nyan-v2/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pengolincoin,NIF,https://www.coingecko.com/en/coins/pengolincoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
zzz-finance,20000.0,https://www.coingecko.com/en/coins/zzz-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
direwolf,NIF,https://www.coingecko.com/en/coins/direwolf/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
afreum,20508283116.0,https://www.coingecko.com/en/coins/afreum/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
b20,10000000.0,https://www.coingecko.com/en/coins/b20/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
convex-finance,100000000.0,https://www.coingecko.com/en/coins/convex-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
time-new-bank,NIF,https://www.coingecko.com/en/coins/time-new-bank/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
landshare,10000000.0,https://www.coingecko.com/en/coins/landshare/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
enigma,NIF,https://www.coingecko.com/en/coins/enigma/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
en-tan-mo,NIF,https://www.coingecko.com/en/coins/en-tan-mo/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
vempire-ddao,NIF,https://www.coingecko.com/en/coins/vempire-ddao/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
zilliqa,NIF,https://www.coingecko.com/en/coins/zilliqa/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
advanced-technology-coin,NIF,https://www.coingecko.com/en/coins/advanced-technology-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
slt,NIF,https://www.coingecko.com/en/coins/slt/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
polkadog,100000000.0,https://www.coingecko.com/en/coins/polkadog/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
kambria,NIF,https://www.coingecko.com/en/coins/kambria/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nft-index,NIF,https://www.coingecko.com/en/coins/nft-index/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yunex-yun-token,NIF,https://www.coingecko.com/en/coins/yunex-yun-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tron,infinite,https://www.coingecko.com/en/coins/tron/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
raptoreum,21000000000.0,https://www.coingecko.com/en/coins/raptoreum/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dragonbite,NIF,https://www.coingecko.com/en/coins/dragonbite/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
piedao-dough-v2,100000000.0,https://www.coingecko.com/en/coins/piedao-dough-v2/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
solomon-defi,NIF,https://www.coingecko.com/en/coins/solomon-defi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
crypterium,NIF,https://www.coingecko.com/en/coins/crypterium/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
snowblossom,8998450.0,https://www.coingecko.com/en/coins/snowblossom/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
xfund,NIF,https://www.coingecko.com/en/coins/xfund/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dinox,NIF,https://www.coingecko.com/en/coins/dinox/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
arc-governance-old,10000.0,https://www.coingecko.com/en/coins/arc-governance-old/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
axel,NIF,https://www.coingecko.com/en/coins/axel/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
polyient-games-governance-token,20000.0,https://www.coingecko.com/en/coins/polyient-games-governance-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
jarvis-reward-token,565000000.0,https://www.coingecko.com/en/coins/jarvis-reward-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unistake,NIF,https://www.coingecko.com/en/coins/unistake/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sentinel,NIF,https://www.coingecko.com/en/coins/sentinel/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
utrust,500000000.0,https://www.coingecko.com/en/coins/utrust/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
aragon-court,NIF,https://www.coingecko.com/en/coins/aragon-court/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yield-guild-games,1000000000.0,https://www.coingecko.com/en/coins/yield-guild-games/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
centric-swap,152646808055.0,https://www.coingecko.com/en/coins/centric-swap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
trias-token,NIF,https://www.coingecko.com/en/coins/trias-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
deepbrain-chain,NIF,https://www.coingecko.com/en/coins/deepbrain-chain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
holy-trinity,NIF,https://www.coingecko.com/en/coins/holy-trinity/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cryptobonusmiles,NIF,https://www.coingecko.com/en/coins/cryptobonusmiles/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
safeswap,210000000.0,https://www.coingecko.com/en/coins/safeswap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
patientory,NIF,https://www.coingecko.com/en/coins/patientory/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nabox,1000000000000.0,https://www.coingecko.com/en/coins/nabox/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
jbox,NIF,https://www.coingecko.com/en/coins/jbox/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
advertise-coin,NIF,https://www.coingecko.com/en/coins/advertise-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dent,NIF,https://www.coingecko.com/en/coins/dent/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
manchester-city-fan-token,NIF,https://www.coingecko.com/en/coins/manchester-city-fan-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
oiler,100000000.0,https://www.coingecko.com/en/coins/oiler/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stacy,1000000000.0,https://www.coingecko.com/en/coins/stacy/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
perth-mint-gold-token,NIF,https://www.coingecko.com/en/coins/perth-mint-gold-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
poa-network,NIF,https://www.coingecko.com/en/coins/poa-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
flurry-finance,10000000000.0,https://www.coingecko.com/en/coins/flurry-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
oction,100000000.0,https://www.coingecko.com/en/coins/oction/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
insane,NIF,https://www.coingecko.com/en/coins/insane/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sport-and-leisure,NIF,https://www.coingecko.com/en/coins/sport-and-leisure/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
artex,100000000.0,https://www.coingecko.com/en/coins/artex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
apy-vision,5000000.0,https://www.coingecko.com/en/coins/apy-vision/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tripio,NIF,https://www.coingecko.com/en/coins/tripio/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
2give,NIF,https://www.coingecko.com/en/coins/2give/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
naga,NIF,https://www.coingecko.com/en/coins/naga/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
porkchop,20028408.0,https://www.coingecko.com/en/coins/porkchop/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ether-zero,NIF,https://www.coingecko.com/en/coins/ether-zero/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ethereum-stake,NIF,https://www.coingecko.com/en/coins/ethereum-stake/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
umbrella-network,500000000.0,https://www.coingecko.com/en/coins/umbrella-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
staysbase,NIF,https://www.coingecko.com/en/coins/staysbase/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
rsk-infrastructure-framework,NIF,https://www.coingecko.com/en/coins/rsk-infrastructure-framework/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gems,NIF,https://www.coingecko.com/en/coins/gems/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
safemoon-inu,1000000000000.0,https://www.coingecko.com/en/coins/safemoon-inu/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ucash,NIF,https://www.coingecko.com/en/coins/ucash/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yeld-finance,60000.0,https://www.coingecko.com/en/coins/yeld-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
populous,NIF,https://www.coingecko.com/en/coins/populous/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hypercash,NIF,https://www.coingecko.com/en/coins/hypercash/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
polylauncher,NIF,https://www.coingecko.com/en/coins/polylauncher/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
vectorspace-ai,NIF,https://www.coingecko.com/en/coins/vectorspace-ai/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
binapet,100000000.0,https://www.coingecko.com/en/coins/binapet/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unlimited-fiscusfyi,NIF,https://www.coingecko.com/en/coins/unlimited-fiscusfyi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
boutspro,NIF,https://www.coingecko.com/en/coins/boutspro/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
chia,NIF,https://www.coingecko.com/en/coins/chia/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dusk-network,1000000000.0,https://www.coingecko.com/en/coins/dusk-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
buy-sell,NIF,https://www.coingecko.com/en/coins/buy-sell/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dextrust,NIF,https://www.coingecko.com/en/coins/dextrust/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
araw-token,NIF,https://www.coingecko.com/en/coins/araw-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
kampay,NIF,https://www.coingecko.com/en/coins/kampay/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
metawhale-btc,1461500.0,https://www.coingecko.com/en/coins/metawhale-btc/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sylo,NIF,https://www.coingecko.com/en/coins/sylo/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hopr,1000000000.0,https://www.coingecko.com/en/coins/hopr/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
qao,NIF,https://www.coingecko.com/en/coins/qao/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
only1,NIF,https://www.coingecko.com/en/coins/only1/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
artery,NIF,https://www.coingecko.com/en/coins/artery/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
joon,10000000.0,https://www.coingecko.com/en/coins/joon/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cindicator,NIF,https://www.coingecko.com/en/coins/cindicator/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dmarket,NIF,https://www.coingecko.com/en/coins/dmarket/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gourmet-galaxy,20000000.0,https://www.coingecko.com/en/coins/gourmet-galaxy/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
seos,NIF,https://www.coingecko.com/en/coins/seos/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cargox,NIF,https://www.coingecko.com/en/coins/cargox/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pinkmoon,NIF,https://www.coingecko.com/en/coins/pinkmoon/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
spendcoin,NIF,https://www.coingecko.com/en/coins/spendcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
xdai-stake,8653872.0,https://www.coingecko.com/en/coins/xdai-stake/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
odem,NIF,https://www.coingecko.com/en/coins/odem/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitcoin-scrypt,NIF,https://www.coingecko.com/en/coins/bitcoin-scrypt/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
alphr,NIF,https://www.coingecko.com/en/coins/alphr/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
atbcoin,NIF,https://www.coingecko.com/en/coins/atbcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
verasity,NIF,https://www.coingecko.com/en/coins/verasity/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitscreener,NIF,https://www.coingecko.com/en/coins/bitscreener/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
carboneco,NIF,https://www.coingecko.com/en/coins/carboneco/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
zippie,NIF,https://www.coingecko.com/en/coins/zippie/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
payfair,NIF,https://www.coingecko.com/en/coins/payfair/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ergo,NIF,https://www.coingecko.com/en/coins/ergo/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
kava-swap,NIF,https://www.coingecko.com/en/coins/kava-swap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
matrixetf,1000000000.0,https://www.coingecko.com/en/coins/matrixetf/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
somnium-space-cubes,100000000.0,https://www.coingecko.com/en/coins/somnium-space-cubes/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
idena,NIF,https://www.coingecko.com/en/coins/idena/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
union-protocol-governance-token,NIF,https://www.coingecko.com/en/coins/union-protocol-governance-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
spaceswap-milk2,65200000.0,https://www.coingecko.com/en/coins/spaceswap-milk2/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
klaytn,NIF,https://www.coingecko.com/en/coins/klaytn/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
avaluse,NIF,https://www.coingecko.com/en/coins/avaluse/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
iht-real-estate-protocol,NIF,https://www.coingecko.com/en/coins/iht-real-estate-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
twinci,NIF,https://www.coingecko.com/en/coins/twinci/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
smol,NIF,https://www.coingecko.com/en/coins/smol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
celestial,5000000000.0,https://www.coingecko.com/en/coins/celestial/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
locktrip,NIF,https://www.coingecko.com/en/coins/locktrip/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unifi-protocol-dao,10000000.0,https://www.coingecko.com/en/coins/unifi-protocol-dao/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
zignaly,2000000000.0,https://www.coingecko.com/en/coins/zignaly/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
wepower,NIF,https://www.coingecko.com/en/coins/wepower/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
myth-token,200000000.0,https://www.coingecko.com/en/coins/myth-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
spore,NIF,https://www.coingecko.com/en/coins/spore/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
chai,NIF,https://www.coingecko.com/en/coins/chai/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bsclaunch,NIF,https://www.coingecko.com/en/coins/bsclaunch/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ethverse,NIF,https://www.coingecko.com/en/coins/ethverse/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ampleforth-governance-token,14998897.0,https://www.coingecko.com/en/coins/ampleforth-governance-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cbc-network,NIF,https://www.coingecko.com/en/coins/cbc-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
defidollar-dao,100000000.0,https://www.coingecko.com/en/coins/defidollar-dao/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
antimatter,NIF,https://www.coingecko.com/en/coins/antimatter/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
the-rare-antiquities-token,500000000000.0,https://www.coingecko.com/en/coins/the-rare-antiquities-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
prism-network,NIF,https://www.coingecko.com/en/coins/prism-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
photon,NIF,https://www.coingecko.com/en/coins/photon/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
melo-token,NIF,https://www.coingecko.com/en/coins/melo-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yearn-ecosystem-token-index,622909.0,https://www.coingecko.com/en/coins/yearn-ecosystem-token-index/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
fintrux,NIF,https://www.coingecko.com/en/coins/fintrux/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
orakuru,NIF,https://www.coingecko.com/en/coins/orakuru/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unfederalreserve,454278599.0,https://www.coingecko.com/en/coins/unfederalreserve/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
jiaozi,NIF,https://www.coingecko.com/en/coins/jiaozi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
polkacover,137865569.0,https://www.coingecko.com/en/coins/polkacover/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
zano,NIF,https://www.coingecko.com/en/coins/zano/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pendle,188700000.0,https://www.coingecko.com/en/coins/pendle/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bgov,250000000.0,https://www.coingecko.com/en/coins/bgov/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bonfi,NIF,https://www.coingecko.com/en/coins/bonfi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
allianceblock,850000000.0,https://www.coingecko.com/en/coins/allianceblock/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
flypme,NIF,https://www.coingecko.com/en/coins/flypme/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitspawn,2000000000.0,https://www.coingecko.com/en/coins/bitspawn/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
olyseum,5000000000.0,https://www.coingecko.com/en/coins/olyseum/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hackspace-capital,NIF,https://www.coingecko.com/en/coins/hackspace-capital/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cake-bank,100000000000.0,https://www.coingecko.com/en/coins/cake-bank/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
uranus,NIF,https://www.coingecko.com/en/coins/uranus/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
oneswap-dao-token,NIF,https://www.coingecko.com/en/coins/oneswap-dao-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
niobium-coin,NIF,https://www.coingecko.com/en/coins/niobium-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
muse,1000000.0,https://www.coingecko.com/en/coins/muse/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
direct-insurance-token,NIF,https://www.coingecko.com/en/coins/direct-insurance-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
xxxnifty,NIF,https://www.coingecko.com/en/coins/xxxnifty/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unilayer,40000000.0,https://www.coingecko.com/en/coins/unilayer/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitradio,NIF,https://www.coingecko.com/en/coins/bitradio/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
daps-coin,NIF,https://www.coingecko.com/en/coins/daps-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nest-protocol,10000000000.0,https://www.coingecko.com/en/coins/nest-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yieldly,10000000000.0,https://www.coingecko.com/en/coins/yieldly/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
srnartgallery,NIF,https://www.coingecko.com/en/coins/srnartgallery/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
fiscus-fyi,NIF,https://www.coingecko.com/en/coins/fiscus-fyi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
iridium,25000000.0,https://www.coingecko.com/en/coins/iridium/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yfbitcoin,21000.0,https://www.coingecko.com/en/coins/yfbitcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ladz,NIF,https://www.coingecko.com/en/coins/ladz/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mars-ecosystem-token,NIF,https://www.coingecko.com/en/coins/mars-ecosystem-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
arthx,NIF,https://www.coingecko.com/en/coins/arthx/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
noblecoin,NIF,https://www.coingecko.com/en/coins/noblecoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
