y1,y2,y3,x1,x2,x3,x4,x5,x6
4.6217213,0,2,-.64078093,-.53461951,.6682871,.79338491,-.74845654,1
7.2884846,0,3,-.79817545,-.00095013581,.51071948,.86465597,.17827167,1
4.0624065,0,2,.76413441,-.73248416,.075450189,.071724527,-.52412844,0
7.9611979,1,3,.68906456,.079491161,.24852556,.58693308,-.43702146,1
3.7882903,0,1,-.71722227,-.34997728,.43897638,.56305248,1.2029386,0
2.0725622,0,1,-.47292233,-.84457088,.21835668,.22914049,-1.9619393,1
1.7863405,0,0,-.10005213,-1.4483893,.90324646,.14914608,.1392051,0
1.7282714,0,0,-.01892668,-1.6024348,.29847178,.36638328,.7630496,0
1.2530204,0,0,-.53581113,-.16624448,.93201977,.8700102,-.89032292,0
5.9559135,1,2,.56954563,.30318853,.050488099,.095166348,-1.8250012,1
5.7183223,1,2,-.51087439,.75188959,.16024932,.47720554,.64959788,0
7.4259343,1,3,1.594813,1.0110679,.14015162,.97489327,-.36366284,0
6.6637959,1,3,-2.0741112,1.3548102,.93975133,.50222754,-.68389267,1
5.3636775,0,2,-.82176954,-.60454369,.72087395,.73428684,-1.3790596,1
3.3490613,0,1,.65526134,-.26121899,.13328464,.98066092,.72521847,0
6.596827,1,3,.023132835,-.58185416,.44749251,.65462422,.89309818,1
3.9881933,0,1,.28130397,-.4172751,.77918828,.053134158,-1.532589,0
7.2081609,1,3,-.24238522,-.10312893,.54200065,.7802251,1.6283758,1
2.4543858,0,1,.33067915,-.78606623,.54302418,.47860044,1.4787152,0
3.4741766,0,1,-2.0754409,-.14774247,.081780873,.49690306,.89302498,0
3.6710122,0,1,-.87756115,-.74120229,.80462611,.14780243,-.19848952,1
7.8997612,1,3,.49079973,-.46819702,.2939975,.8969093,.49979952,1
2.9073331,0,1,.40209997,-1.2392876,.40974978,.30385911,.850061,1
4.5811796,1,2,-1.3085978,.43687749,.9552322,.22216053,.15608431,0
5.8424292,0,2,.054210547,.50723737,.0052993135,.78649116,-.50713378,0
4.574131,0,2,.65732723,-.57435793,.086735189,.88287908,-.10979301,0
7.8791723,1,3,.82173425,-.035276677,.66066206,.72369879,1.2557023,1
4.596961,0,2,-.096910655,-.27976435,.24155053,.49535611,-.26526621,0
10.010967,1,4,1.1516318,1.4491167,.98374474,.38501844,-.15848649,0
7.5464511,1,3,.95578772,.83539772,.02554428,.55108607,-1.2928641,1
7.4178762,1,3,.81267577,.25634027,.70718062,.91383505,.8019827,0
1.2094394,0,0,-.37269774,-1.5306047,.90939063,.77348232,.45188543,1
4.2633371,1,2,-.6342997,-.086445086,.7742303,.96371031,1.0552627,0
1.7681559,0,0,-1.4100219,-.62273729,.17969787,.3537091,-.45227689,0
3.7245419,1,1,1.4247317,-.10138896,.40563384,.24726276,.14257561,0
11.018188,1,4,.34945112,1.4013683,.8531906,.032546706,1.8762054,0
4.7208071,0,2,2.5595911,-.44452652,.2529608,.97350913,-1.3092153,0
6.3332977,0,3,.31681767,-.92869908,.18912797,.051011384,.68702573,1
-.04436392,0,0,-.53997934,-1.7061349,.29874071,.35597143,-1.4762279,1
.92557555,0,0,.033594199,-1.3340328,.82055837,.11873802,.2843,0
5.0491171,0,2,.1762456,-.24983306,.5478763,.8228181,-.76524317,0
4.9933658,0,2,-.82816076,.19440162,.40672442,.75068003,.17282371,0
.90341043,0,0,-.30982226,-.4897095,.78241003,.3931126,-1.0246693,0
3.8516603,0,1,-1.133234,-.81946313,.4202317,.69223684,-.043753449,1
-.56240183,0,0,-1.2412549,-.9642629,.086421616,.88126475,-1.7681291,0
-.43388459,0,0,.327831,-1.0338675,.88355827,.10327097,-.8750931,0
8.1671362,1,4,1.4553159,.005063632,.074855424,.16333991,.47069651,0
1.9876868,0,0,-.91598541,-.26559192,.26258084,.25088257,.028831188,0
11.740339,1,4,.34253386,1.488669,.21330571,.86425143,-.12954867,1
.089856245,0,0,.11905424,-.95027786,.83205682,.32555592,-1.0552871,0
6.212307,0,3,-1.7601906,.74532497,.14816493,.20133658,-.77104735,0
8.7188482,1,4,-.45041531,1.0639539,.67978799,.219188,.24636815,1
1.2185029,0,0,-.6043663,-1.0731558,.80030835,.7359696,-1.6590593,1
8.1721992,1,4,-.29608276,1.132881,.37888205,.77999234,1.3638451,0
5.9664164,1,2,.30177799,-.16971534,.57277811,.48169437,-.054546244,1
6.9791737,1,3,1.6979307,.099271372,.89807415,.77562523,1.0158901,0
8.5747261,1,4,-.68162078,.81599128,.62810457,.84751076,.23444043,1
3.7829492,0,1,.21506973,.28326815,.75099778,.25304639,-3.2663634,1
7.97721,1,3,-.1173315,.76379865,.5850774,.41893145,.85277778,0
9.3435411,1,4,-.037733305,.54549098,.14608189,.61643696,1.0800261,1
8.0295305,1,4,-.58928216,1.0279629,.17690609,.13340296,.46344304,0
8.8101826,1,4,.91917616,.85819948,.78458351,.41398442,-1.2241706,1
4.4791694,0,2,-1.243356,.38572755,.58632314,.034137253,-.73037809,0
10.187925,1,4,.54393637,.18910976,.11397249,.70516473,1.5521796,1
9.1240473,1,4,.17032461,1.009048,.43268913,.11463732,1.253064,0
3.4673452,0,1,1.022495,-1.2373954,.012257566,.91860974,-.80752188,1
10.035881,1,4,.71389258,1.425534,.30207399,.55707264,-.24227184,0
1.9395875,0,0,.94475335,-1.0809526,.047894731,.75419974,-1.082498,0
3.7959971,0,1,.015387658,.057184245,.011946214,.21401744,.31240124,0
4.5664244,0,2,.56779075,-.45257974,.68285424,.58912045,.35530311,0
6.804975,0,3,-.38634321,.96513093,.2148024,.85104245,-1.3905097,0
9.5276384,1,4,.49951449,.7086786,.12704682,.18719454,-.03518774,1
3.4617934,0,1,-1.1594527,.083809026,.20358576,.91945195,-.47991809,0
2.4053447,0,1,.33252293,-.12327068,.41393733,.19155443,-2.0655885,0
1.7895675,0,0,1.4568115,-.61943543,.27758348,.59576333,-1.0958705,0
4.650074,0,2,.24918213,.60218465,.9699443,.99323285,-1.1686331,0
13.588623,1,4,2.0475357,1.9218378,.0098011103,.12333875,.73060197,0
2.4353054,0,1,.099012531,.49488127,.38289353,.42088988,-1.6539598,0
-.72788602,0,0,-.87403971,-1.1679565,.67590296,.57634622,-1.1022686,0
13.245953,1,4,1.9425397,.99376363,.41327757,.70960069,.84557754,1
8.2122145,1,4,.42917752,.61615002,.78579527,.26075235,.3032023,0
12.467864,1,4,-.61085141,1.9966832,.63926721,.46561804,1.2457677,0
6.2620597,1,3,.66928393,.25403711,.94752818,.79592955,-.72395247,1
9.8216047,1,4,.55676526,.97535515,.92387599,.15329222,.094902389,1
2.9160175,0,1,.83292621,-.6814518,.51262319,.44872519,-.31044856,0
9.578516,1,4,-.80100787,1.4546582,.39347318,.0071365554,.68883151,0
8.1865273,1,4,-.50188327,.30516419,.29598388,.77591431,2.086071,0
8.4436293,1,4,.71388018,.86523879,.83340943,.56690061,.53717047,0
-2.0739136,0,0,-.49724421,-1.1222973,.32918411,.13630867,-1.1662015,0
6.9836512,1,3,1.9566752,.42516035,.3030515,.96980417,.7860356,0
2.0787318,0,1,-1.9425589,-.32765517,.42002168,.51248324,-.66650319,0
7.8839765,1,3,1.151798,-.25552747,.90938079,.028290994,-.22717953,1
4.8113241,0,2,-.52015209,.31424034,.51626742,.8424058,-.14452532,0
9.0730534,1,4,-1.8517671,.45745343,.3486473,.093324549,.056671705,1
.70664537,0,0,.30256066,-1.8178091,.84366971,.27159005,1.0690805,0
7.7355599,1,3,.18780632,.07161323,.81911522,.20572323,-.26747933,1
11.595517,1,4,1.4821386,.61746341,.4870519,.88107294,1.5072775,0
8.0266047,1,4,-.0028061213,.9369458,.6243729,.37531203,-1.7705127,1
5.7206998,0,2,-.69065899,-.59425288,.0068210368,.36408049,-.2168155,1
8.9502411,1,4,-.15147257,1.7776731,.33063722,.31133085,-.83880997,0
6.8665037,1,3,.97336632,.63530356,.21409976,.89515376,-1.3869834,0
13.782908,1,4,.14554709,.92960638,.90926349,.44309857,1.0490438,1
10.4668,1,4,.077379204,.82616442,.084602788,.26712084,1.1807849,1
5.9864035,1,2,-1.3825881,.8870244,.35379103,.22040202,.46197954,0
6.7011151,1,3,-.49841255,-.057749886,.23355436,.87789363,.7693215,1
.52499193,0,0,.45294279,-1.3691504,.56835788,.20786461,.6905548,0
6.6297884,0,3,-.21287541,-.53567123,.48786458,.36425611,.70092648,1
6.04144,0,3,-1.5104357,-.57627296,.66747588,.75208199,1.2510511,1
7.2922831,1,3,.82701665,.36274132,.8162505,.31775567,-1.2762417,1
10.172076,1,4,.29631269,1.2535586,.60312027,.090275623,.34909287,0
-1.4389921,0,0,-1.334491,-2.1155088,.60685331,.12736395,-.61879653,1
-4.653266,0,0,-1.0874245,-1.6929053,.49172869,.94579577,-1.4027181,0
2.3916082,0,1,-1.1132401,-.19235197,.55170459,.89760131,-.51064122,0
1.9827611,0,0,.46775445,-1.3109721,.96140391,.78584832,.17496742,0
11.085954,1,4,1.3480136,.58185929,.24731717,.34751832,-.34429371,1
-.17890313,0,0,-.056194972,-1.153918,.2168327,.60789651,-.6620931,0
7.434514,1,3,-1.3212737,.81145197,.42155191,.86469752,-.043862928,1
7.6177263,0,3,-1.4321377,.58966786,.26869926,.40189213,.44248715,0
5.343143,1,2,.81808138,.45796725,.56017083,.63494575,-.75698298,0
4.4216943,1,2,.63148034,-.73923045,.26922536,.42712319,-.67939812,1
2.5275521,0,1,-1.7449614,-.086309791,.38907292,.62150913,.39792809,0
3.791831,0,1,-1.415809,-.86886477,.14062008,.909329,.66458702,1
13.633013,1,4,.78927243,1.5874387,.023561697,.14834431,1.4471289,0
4.8066468,1,2,.35389262,-.31800959,.96619564,.37539405,.34927058,0
8.1393204,1,4,.27316713,.71096182,.83160818,.56870997,.39796579,0
7.3989301,0,3,.40070006,.4877488,.50774133,.72642118,-.63019925,0
1.539187,0,0,-1.1970454,-1.0085287,.63385642,.20071188,.34921485,0
11.970439,1,4,.90843135,1.212477,.46894747,.34930351,-.2464613,1
4.0904016,0,2,.46598411,-.28304568,.041362967,.67284161,-.14614591,0
9.2986984,1,4,-.5648731,1.1878631,.28359881,.32136995,-.36163646,0
-.2453924,0,0,-1.6481907,-.50716877,.50441146,.50995946,-.54759467,0
7.1894093,1,3,.18250161,1.1243376,.99679244,.60404909,-.088696912,0
8.9296236,1,4,.46751657,1.2019649,.86049849,.54108071,-.77010244,1
6.9694195,0,3,1.2546023,-.67774272,.67268956,.6620943,.93475389,1
10.45405,1,4,.82046771,1.0093055,.67576379,.078364946,1.2161578,0
4.5631127,1,2,1.2520705,-.40194064,.67433923,.0025336947,-.37740961,0
5.840004,1,2,.20177819,.3561779,.4449707,.94053572,-1.2833098,1
2.8999562,0,1,.92810655,-1.2763772,.23994213,.77500117,-.38511819,1
1.3366848,0,0,.59437597,-2.1510189,.69124973,.94280595,.82467926,0
6.952209,1,3,1.3595921,.30804926,.30031273,.30899379,.31258294,0
7.7428131,1,3,-.12105329,.94269317,.62068784,.24751779,-.57087612,0
2.5480125,0,1,-.67788106,.45317909,.1346706,.51921141,-.50056612,0
4.9410267,0,2,-1.0181545,-.56531829,.53791684,.77651685,-.42597556,1
6.5998092,1,3,.17114566,.53433132,.98496288,.47102788,.1245998,0
3.2296197,0,1,-.42816111,-.38546354,.14876302,.94619179,.096641779,0
2.1543589,0,1,-.56440681,-1.1585212,.68212932,.95898694,-.62090343,1
12.122174,1,4,1.5666565,1.0755613,.82550669,.849751,.94156879,1
3.9571831,1,1,.71649855,.17773592,.83778888,.83613968,-.25679755,0
6.1310067,1,3,-.31689346,.57330096,.79231662,.0043385853,-.13228425,0
6.2743883,1,3,-1.7639971,.73692888,.39492026,.99303418,.035515781,0
10.247767,1,4,.36229441,1.7575393,.76977116,.11967879,.21935929,0
-2.7301598,0,0,-1.0934002,-2.0520403,.79628378,.69205081,1.0317891,0
3.5201194,0,1,-.15178926,-.48979387,.091949038,.12028521,-.81210941,1
8.8703852,1,4,-.85236162,.70079714,.45739764,.44786751,.16287343,1
10.183973,1,4,-.20551609,1.8696188,.621378,.21772631,.2437475,0
2.9741917,0,1,-1.3661231,-.95313859,.010332768,.9572956,.27100793,1
5.0946188,0,2,-1.3821421,.12262288,.09268184,.6419673,.83214283,0
7.4646392,1,3,.75786281,.62638342,.12419016,.5498361,-1.1302366,0
3.7769413,0,1,.38003272,.11109502,.88454825,.72225553,-.82794815,0
2.9104142,0,1,-1.3737979,.034132984,.92782354,.63571417,-.58376473,0
4.2934031,0,2,.19994318,-.21142432,.089142829,.025860276,.057840299,0
3.0624599,0,1,-1.1773735,-.13344786,.090245478,.37195215,-.53465647,0
4.772892,1,2,-.14155661,-.23432125,.24650805,.65056401,.32536039,1
3.5593889,0,1,-1.668396,.32245716,.92209125,.23864581,-.71038079,0
.24176781,0,0,.73203146,-1.3138589,.17737055,.8115539,-.17573571,0
5.5939765,1,2,.25880989,.4212611,.27083251,.45232829,-.48073989,0
1.840018,0,0,.39061219,-.977983,.35194334,.47808582,.09349712,0
7.5603352,1,3,1.0568358,-.22618255,.70675665,.52983874,-.16238602,1
13.674544,1,4,-.45072618,2.367202,.31039125,.19374964,1.8488381,0
2.0573895,0,1,-1.5547497,-.84915155,.48736307,.92233127,-.45436254,1
2.0722187,0,1,-.61754328,-.96422189,.5044291,.84543663,1.1554825,0
8.0662632,1,4,-.56470776,.31613091,.57203144,.27760273,.054289147,0
8.5825577,1,4,1.1027228,1.0733386,.28692287,.18695521,.59579253,0
8.375309,1,4,1.6574974,.37840313,.084951036,.66630089,.2131343,0
7.6794224,1,3,.63130802,1.1166372,.81148452,.32258716,-.28789669,0
1.1941235,0,0,-1.8685521,-.15738769,.42290756,.13325755,-1.6145566,0
10.481705,1,4,1.8566725,.45234075,.64778072,.98092574,1.0405394,0
1.8868617,0,0,-.15812944,-.072002873,.60114181,.99076241,-1.5756506,0
4.8351083,0,2,-1.1447767,.044449549,.64889151,.14220762,.21618339,0
3.7969089,0,1,.38659054,-1.1564753,.22068666,.43789247,-.042078182,1
1.9394531,0,0,-.48842588,-1.4269558,.20360003,.74542159,.31061125,1
3.9620178,0,1,.1012834,-.90267044,.36276099,.15576123,-.93250102,1
6.1647582,1,3,-.085053653,.11684661,.73972893,.51009834,.11629046,0
5.5096941,0,2,.53206509,-.8250829,.55913711,.43276879,-.20114663,1
5.9165702,0,2,.8266359,-.49773502,.89689738,.32172745,.74540591,0
9.8062897,1,4,.18933123,1.3493215,.81242269,.22817396,.71295244,0
2.3198392,0,1,-.22199474,-.2195688,.20692466,.58118635,-1.0995353,0
5.7662392,1,2,1.0178977,-.14609736,.044639613,.5196681,.47282141,0
5.9394679,1,2,-.11035835,-.20947753,.67554736,.0046636574,-.015453819,0
4.3135362,0,2,1.3243088,-.60849184,.93978244,.70567733,-.23587467,0
3.578522,0,1,-1.3753119,-.67727637,.75873512,.56728792,-.66581023,1
5.0390768,0,2,-.77803952,.6904183,.41713345,.35888779,-1.0443913,0
1.2935563,0,0,-.2327529,-1.0201964,.20121574,.1776091,-.99719346,1
.92870694,0,0,-.70134187,-1.5366356,.19076392,.63727587,-.22596912,0
-1.8997161,0,0,-.78802383,-1.8772883,.9673481,.85882252,.6742205,0
11.651882,1,4,1.9096725,.94212765,.0023766346,.41447431,.84178025,0
8.4017582,1,4,-.4455381,1.5424463,.012396531,.81526792,.69841838,0
8.7047405,1,4,-.13331996,-.072661541,.95332247,.63891262,.84653223,1
2.5144546,0,1,-.99123544,-1.375406,.96363235,.87897736,1.0194464,1
11.838303,1,4,1.1952763,1.0617487,.75480795,.73276967,2.5151765,0
6.4099283,1,3,-.42185977,1.2858033,.27893302,.37220508,-1.1788611,0
5.4538574,1,2,-.4678677,.65260285,.75805616,.15964864,.11993726,0
6.1709166,1,3,-.2325626,-.27559006,.16264978,.92090082,1.4949377,0
-.21455248,0,0,-.20171557,-2.1465127,.071900308,.73400044,1.9686474,0
5.9836712,1,2,.83432978,.1970349,.87136489,.64071894,-1.1013238,0
4.3598242,0,2,-.50951934,-.18225135,.3620609,.68893909,.58655071,0
8.45543,1,4,.92330521,-.29709366,.55758256,.48810133,.82858056,1
7.3140864,1,3,-.32038343,.21790288,.4600558,.13590816,1.8270305,0
7.3477554,1,3,.50752205,-.51697212,.75343078,.43144739,.3121461,1
3.0315547,0,1,.44083321,-.52635396,.32304534,.17530176,-1.5826212,0
5.3407946,0,2,.70855641,-.13724801,.8267417,.38135359,.54814088,0
3.3923867,0,1,-.34357488,-.76620305,.48064101,.037275326,-1.5052694,1
5.1149421,1,2,-1.2735485,.21690924,.91023505,.91962451,-.71444112,1
5.6832991,1,2,2.3741152,-1.4142772,.90149534,.65963489,1.2411438,0
-1.4060783,0,0,-2.1196501,-.95782435,.32867333,.26365709,-.8206805,0
2.5125608,0,1,-1.0153445,-1.7589003,.21740849,.45289454,.80189598,1
11.391167,1,4,.94808596,2.152379,.62490058,.17864154,-.19076356,0
14.994565,1,4,.53288019,2.3860989,.42518049,.95989603,2.6506004,0
5.6858835,1,2,-.3753444,.080245756,.58566189,.94134414,-1.2368443,1
2.9243746,0,1,-1.2322994,-1.3032193,.0074953204,.9971838,.24234596,1
1.3030812,0,0,-1.1516508,-1.7562623,.57651317,.22493216,-.3265253,1
1.8685728,0,0,.038599085,-1.6086158,.0052607758,.47688594,.80777168,0
.9887504,0,0,-1.8591616,-.51842552,.98089945,.85619819,1.0144391,0
2.5480802,0,1,1.7263092,-1.6092167,.32633546,.93027896,2.3065174,0
7.437633,1,3,.081170633,.69396478,.56580621,.15797941,.66390514,0
7.6866465,1,3,-1.029646,1.5780524,.12496711,.19869819,-.2508252,0
10.915903,1,4,-.79998994,1.4658761,.53597021,.038151897,-.51984525,1
10.326557,1,4,-.36691177,1.5572661,.87495035,.39325106,.032210909,1
4.3675957,0,2,-.63268542,.063809529,.18228151,.73880559,-.27820066,0
10.741673,1,4,.62378961,1.8979033,.065131262,.088074937,-1.8486882,1
5.3101192,0,2,.19259821,-.58112246,.045142353,.44377366,.87628013,0
4.8530173,1,2,-.64827681,.34864098,.076997057,.4402335,-.17585114,0
.4182831,0,0,.67740953,-2.5828183,.33092669,.031333435,-.010322114,1
.089520194,0,0,-1.5431242,-.93582988,.032261334,.87828451,.19786926,0
14.661343,1,4,1.6200827,2.3277795,.170983,.084575333,-.77808142,0
2.7900984,0,1,-1.3759705,-.59856027,.88509279,.43003291,.17547439,1
11.596039,1,4,2.3513908,1.7193885,.68097943,.13330771,-.1066172,0
2.9679768,0,1,-.6890797,-.90998477,.41698644,.10902164,.24096195,1
10.735133,1,4,-.015684722,1.7863334,.022865107,.77344561,-.83808011,0
10.682404,1,4,.17061254,.57300168,.49209675,.98043948,1.3479822,1
6.7916179,1,3,-1.6792833,.74294323,.46501997,.76818925,1.5522207,0
1.8500211,0,0,.56182981,-.74730772,.33422938,.18301237,-2.0987291,0
1.4688027,0,0,-1.7895788,-.7980361,.099210903,.78076363,.99719566,0
7.2628236,0,3,-.90118235,.5323661,.72942883,.46447635,.038830262,0
8.3243151,1,4,-1.3023912,1.4491097,.4382076,.48424903,-.32266831,0
7.8901815,1,3,1.8951275,.36697122,.61418092,.40550646,.020014958,0
4.2675896,0,2,-1.3471587,.040295754,.93706703,.93052107,-.83656198,1
12.796835,1,4,-.38237032,1.2822208,.25080636,.92486846,1.5190545,1
12.638489,1,4,1.0346348,2.4078267,.97886717,.44303617,-.43051836,0
8.1207428,1,4,-.81027162,1.5508188,.4449344,.88322413,-.99875987,0
9.7355995,1,4,1.054018,1.3595457,.10134197,.47684327,-1.8922443,1
2.3624547,0,1,-.9576878,.03422109,.57978845,.14539912,-1.3716804,0
.78547132,0,0,1.6261345,-1.5011836,.4506025,.43626457,-1.2043388,0
-.79200852,0,0,1.5830795,-1.3375517,.26560336,.38062924,-1.604628,0
7.6703477,1,3,-1.0093271,.75062937,.42229828,.5272305,.064891472,1
.91218531,0,0,.98289603,-2.2787113,.21101527,.59865916,.18956402,1
8.0682535,1,4,-1.9917858,1.1859359,.28987253,.4992975,.61107594,0
4.4209938,0,2,.33555165,-.37142614,.73002738,.56540889,-.25372413,0
4.7978201,0,2,.02937521,-.30652753,.22002704,.51783836,-.76390916,1
6.2024674,0,3,-1.6894009,-.084204927,.11728378,.96151668,.58343089,1
4.5100269,0,2,-.68090928,.089564092,.68375671,.80245054,-1.5785584,1
13.027138,1,4,.21364278,1.2426847,.4342632,.33143389,1.7730736,1
9.188467,1,4,-.061202712,1.6346978,.17149214,.55381441,.040596835,0
12.459251,1,4,.56029713,2.1366854,.22320178,.067215428,-.7128579,0
7.4768124,1,3,.32256308,1.0186419,.22982807,.15534385,-.25808147,0
6.4352331,1,3,-.6162163,-.102222,.51363891,.23522286,.23641843,1
-5.169734,0,0,-1.6678317,-2.2208803,.83617526,.50830466,-.56883651,0
6.471365,0,3,-.38212872,-.58224225,.18383947,.54737991,.6285603,1
2.8749788,0,1,.34713125,-.72771788,.36057472,.30856881,-1.1984397,1
5.2944241,0,2,-.32051393,-.54799992,.67876452,.2989386,-.28832141,0
14.183086,1,4,1.2190479,1.1984134,.88287205,.0043845265,1.9351851,1
6.746314,0,3,-.56002784,1.118456,.92579424,.1733312,-1.5732929,0
3.1795111,0,1,-1.9347442,.41384336,.9960255,.15416929,-1.2593066,0
7.8515601,1,3,.42404565,-.19819999,.4784008,.24702065,1.6287746,0
1.6671915,0,0,.40218985,-1.3494378,.23307373,.72256351,.10560193,1
11.011169,1,4,.16255069,.57474482,.91051835,.54252619,1.2605323,1
8.0968018,1,4,1.3874005,-.10566013,.94603425,.60250366,.7900309,1
4.935185,0,2,1.0916401,.22010933,.31675681,.62840205,-.7830081,0
5.0601077,0,2,.10129553,-.36325637,.50675565,.53699112,-.058680002,0
1.0051386,0,0,-.23631793,-.90321118,.58965921,.43666694,.2482682,0
3.0567973,1,1,.066663571,-.40816876,.55177635,.54026783,-.97655445,1
9.5975723,1,4,.70610458,.51054436,.20533051,.84751064,1.0721395,1
4.2886219,0,2,-.78133595,-.052718308,.93167114,.97825664,-.16213493,0
1.5926379,0,0,-.21513219,-1.8771917,.0058695651,.22574316,.25076526,1
4.0215111,0,2,1.2335321,-.54752278,.15548006,.054360271,-.26234847,0
17.095909,1,4,.13199019,3.3509648,.72111022,.18828078,1.1901238,0
6.4337335,1,3,1.8020757,1.4160948,.85265005,.6903404,-2.1080289,0
5.9833584,0,2,-.48204347,.45848003,.40970632,.72935182,.27037761,0
9.4559574,1,4,-.090062894,1.3217027,.57931983,.80350214,.36488247,0
7.4563861,1,3,-.65203083,1.1083026,.31552377,.68907928,-.36259016,0
5.7807336,1,2,1.2176658,.88702154,.3621743,.95839363,-1.3908398,0
6.2939796,1,3,-.58646142,1.1153406,.55207622,.53542835,-.62748408,0
5.8159275,0,2,.6904915,-.6914373,.34579775,.51036507,-.049573541,1
.55462176,0,0,-1.5397313,.37077737,.05563787,.47196364,-2.1899168,0
2.2246227,0,1,-.66222775,-1.1618259,.73961246,.089370824,1.051491,0
5.04178,1,2,.00895862,-.82562864,.048191134,.787202,1.537536,1
8.3465881,1,4,.57994312,.48903152,.12263696,.37463769,.6663087,0
-.08974243,0,0,.6354109,-2.8649533,.30241096,.021392783,1.9567703,0
3.7945566,0,1,-.32159585,-.43409446,.00095532648,.26702097,-.36932531,0
7.0120349,1,3,-.38649204,.38952285,.065485217,.018978214,.032406863,0
4.7476392,0,2,.16213375,-1.2206095,.4766449,.89887148,2.0396502,0
10.169279,1,4,.32518256,1.0136461,.98410064,.1212912,.19893621,0
-.64530832,0,0,-1.4647845,-.32264996,.60008937,.35075614,-1.7652793,0
2.6205409,0,1,-1.2761636,-.35763854,.16221097,.98075932,.047283974,1
2.43751,0,1,-1.581691,.089627564,.00081098382,.30102667,.12158748,0
11.801397,1,4,.27931359,1.2842696,.081054859,.91571712,1.3517159,0
3.9321461,0,1,.37914538,-.90534526,.018193062,.50128686,-.79412436,1
9.9993362,1,4,.74196321,.86909038,.48009163,.42271534,1.9774578,0
4.3725095,1,2,-.046984557,.80175954,.62792319,.50437802,-1.2503966,0
11.898764,1,4,-.94254583,2.5124846,.96755719,.39657548,-.071874708,0
11.704027,1,4,-1.167031,2.0418124,.79752046,.95355564,.62330258,1
4.3828707,0,2,.23920137,-.61403584,.20123741,.78310788,1.9324161,0
2.0636148,0,1,-.87574583,-.13022879,.66671813,.35318694,-1.2641213,0
2.8426399,0,1,-.51863223,.18002416,.56013465,.41714698,-.18489298,0
4.162746,0,2,1.7357051,-1.6022575,.76711202,.044190668,.38836142,0
10.536642,1,4,-.71410835,1.7153032,.80094373,.22692847,.88596272,0
2.8454921,0,1,-1.7199231,-.73976195,.96273905,.22287808,.311279,1
7.8819351,1,3,.7397505,.12764923,.6468538,.27199873,1.4005607,0
.42775235,0,0,-1.6788969,-1.1428593,.97836602,.22494517,-.35104778,1
3.6355114,0,1,.41040641,-.78359127,.38897642,.49202225,.8795234,0
-3.5279553,0,0,-2.2363935,-.52702558,.51691413,.56078434,-2.4090111,0
7.4546299,1,3,.088614762,.65622693,.55483812,.059998743,.50933576,0
8.5032358,1,4,-.36718959,.54207182,.65049642,.072890982,.74253172,0
3.0744412,0,1,-.38739461,-1.3756337,.037064295,.28772345,2.0445812,0
4.8591657,1,2,.8097412,.031428564,.18735676,.25296098,.44066846,0
-1.4085072,0,0,-.8619743,-1.4584475,.47495452,.45581487,-1.5957549,0
5.9773693,0,2,-.99173123,.63930434,.64666617,.088784374,-.89456969,0
11.107347,1,4,.73574185,.69090474,.11702569,.73080087,1.5262907,0
12.939747,1,4,-.71465766,.82200491,.22962172,.22715884,3.2791193,1
7.4212313,1,3,-.33683351,.14122796,.42082307,.12583852,-.56175941,1
13.938497,1,4,.84141505,2.9272735,.36286822,.095319204,-.8276909,0
6.7187824,0,3,.30318904,.2545262,.73837799,.80773675,.0027966383,0
8.5561781,1,4,-.7300657,1.9152793,.073478147,.77940249,-.087399244,0
6.2271667,0,3,-.074839354,-.17024857,.56537896,.082859054,1.0418297,0
12.988743,1,4,1.3663102,1.3874146,.59621972,.48437887,.56152457,1
8.2276945,1,4,-.14840227,.4495216,.93646103,.17942286,1.3022476,0
6.6417317,1,3,-.5927124,1.0224717,.095042937,.16329482,-1.1060938,0
5.8466344,0,2,.57777476,-.98088795,.89720362,.85670936,.35601148,1
-.85526484,0,0,-1.5184016,-1.4668111,.382671,.89006042,-1.0035356,1
3.02775,0,1,.23662153,.22013116,.76785326,.054907009,-1.9095762,0
3.9867654,0,1,.27991736,-.38509953,.74053723,.0080392295,-1.2130826,1
4.9518895,0,2,-.77757412,-.37769008,.78866684,.29993972,-.062571481,1
2.8624887,0,1,.86644107,-.72374058,.15642437,.73275548,-1.0921377,0
6.756392,1,3,1.1209333,.5204699,.059590966,.73185295,-.10104456,0
6.9280944,1,3,.064928718,.17719743,.68446922,.51477969,1.5530254,0
5.6997399,1,2,-.63082367,.50652802,.56393886,.54315972,.34758139,0
14.343621,1,4,1.2907602,1.0252452,.78653544,.4514035,1.6669203,1
4.9178042,1,2,1.0335696,.047565088,.13268061,.31488007,-.25220758,0
7.6061277,1,3,1.1795869,-.11227603,.85906804,.11428912,.30779925,1
7.5442123,1,3,.55843717,1.1893666,.59179562,.93013704,-.71654642,0
1.6206938,0,0,-1.1540966,-.98744541,.77826476,.45449471,-.030525625,0
2.8305528,0,1,-.16665696,-1.2679975,.97962052,.038645588,.61283916,0
6.6860037,1,3,1.4096088,.12794517,.80722022,.64269567,-.25799721,0
-1.6906896,0,0,1.2446864,-2.0217092,.97630167,.85220379,-.45213333,0
9.8376808,1,4,-1.428203,.82020926,.2299985,.99870402,.16999994,1
8.296752,1,4,-1.2227246,.29236281,.62835252,.86903304,1.2252699,1
