,Open_price,Close_price,Volume,cir_supply,mktcap
449,247.15,252.05,90325941.0,13716961.452092838,3457360134.0
450,252.05,241.91,82125759.0,14576237.01376545,3526137496.0
451,241.91,246.54,84472856.0,13727331.775776751,3384336376.0
452,246.54,243.27,96641741.0,14178003.045998273,3449082801.0
453,243.27,246.78,76545513.0,13790824.288840262,3403299618.0
454,246.78,252.34,78230800.0,13698269.973052232,3456621445.0
455,252.34,253.62,95206093.0,13940616.453749703,3535619145.0
456,253.62,253.32,94243302.0,14031746.960366335,3554522140.0
457,253.32,259.71,63959131.0,13673897.708983097,3551247974.0
458,259.71,255.42,82969309.0,14258068.005637774,3641795730.0
459,255.42,253.21,83832524.0,14148222.510959283,3582471422.0
460,253.21,244.27,88508043.0,14540804.167519547,3551882234.0
461,244.27,243.2,106548662.0,14094440.97450658,3427768045.0
462,243.2,234.53,93749435.0,14554941.679102886,3413570472.0
463,234.53,236.45,110710603.0,13924797.107210828,3292518276.0
464,236.45,235.74,87635000.0,14081363.739713242,3319540688.0
465,235.74,223.95,62271722.0,14778083.884795714,3309551886.0
466,223.95,218.0,87796699.0,14433627.981651377,3146530900.0
467,218.0,223.02,109539415.0,13737746.49358802,3063792223.0
468,223.02,228.0,71588917.0,13749847.346491229,3134965195.0
469,228.0,222.42,88471193.0,14413162.35050805,3205775570.0
470,222.42,222.95,101386584.0,14029987.288629739,3127985666.0
471,222.95,222.68,70165374.0,14084640.434704509,3136367732.0
472,222.68,224.31,58633108.0,13968353.582096206,3133241392.0
473,224.31,234.69,63561423.0,13452279.628446035,3157115506.0
474,234.69,233.78,80763825.0,14133253.096928736,3304071909.0
475,233.78,235.17,72515583.0,13999255.938257432,3292205019.0
476,235.17,230.99,55130032.0,14340757.6518464,3312571610.0
477,230.99,225.96,73282646.0,14402066.339175075,3254290910.0
478,225.96,218.51,58830427.0,14573107.134684913,3184369640.0
479,218.51,228.57,96999964.0,13475858.060987882,3080176877.0
480,228.57,225.64,95409417.0,14282990.249955682,3222813920.0
481,225.64,226.0,71643965.0,14081452.345132744,3182408230.0
482,226.0,236.22,56781694.0,13496484.908136483,3188139665.0
483,236.22,232.74,103785827.0,14321203.17521698,3333116827.0
484,232.74,235.16,74708331.0,13968772.724953223,3284896594.0
485,235.16,239.88,61431426.0,13839646.235617809,3319854339.0
486,239.88,238.97,86630763.0,14175091.84416454,3387421698.0
487,238.97,236.0,84138463.0,14302086.63559322,3375292446.0
488,236.0,229.82,71871894.0,14508079.766773997,3334246892.0
489,229.82,236.85,70623214.0,13708619.79734009,3246886599.0
490,236.85,243.66,74887945.0,13733092.715258967,3346205371.0
491,243.66,241.53,79882346.0,14252668.446983812,3442447010.0
492,241.53,239.55,79529082.0,14245150.87455646,3412425892.0
493,239.55,241.85,67810640.0,13994170.365929296,3384490103.0
494,241.85,241.52,70787411.0,14147589.181020204,3416925739.0
495,241.52,235.48,60882938.0,14490569.89553253,3412239399.0
496,235.48,236.7,50100818.0,14055388.33967047,3326910420.0
497,236.7,236.99,56975126.0,14111200.0,3344213288.0
498,236.99,235.98,39256136.0,14188767.14128316,3348265270.0
499,235.98,236.08,26856157.0,14122151.774822094,3333957591.0
500,236.08,232.48,24401603.0,14347314.448554715,3335463663.0
501,232.48,231.94,33772802.0,14160881.301198587,3284474809.0
502,231.94,234.05,31085022.0,14001159.13266396,3276971295.0
503,234.05,235.42,28778007.0,14045912.224959647,3306688656.0
504,235.42,240.94,27373180.0,13804597.322984975,3326079679.0
505,240.94,239.03,54518479.0,14303782.449901685,3419033119.0
506,239.03,241.24,47757593.0,14063550.397943955,3392690898.0
507,241.24,237.44,29761666.0,14424387.247304583,3424926508.0
508,237.44,237.5,30834563.0,14197022.28631579,3371792793.0
509,237.5,237.23,30268983.0,14220067.533617165,3373426621.0
510,237.23,237.49,30728766.0,14192050.70108215,3370470121.0
511,237.49,237.07,26801090.0,14235997.443792973,3374927914.0
512,237.07,233.46,31108417.0,14434765.34309946,3369940317.0
513,233.46,229.68,31403745.0,14452025.256879136,3319341161.0
514,229.68,223.32,23353986.0,14626680.13164965,3266430207.0
515,223.32,225.74,43602265.0,14072513.52440861,3176729203.0
516,225.74,225.48,32062237.0,14245275.301578855,3212024675.0
517,225.48,224.17,30472196.0,14312699.955391,3208477949.0
518,224.17,224.74,29003069.0,14193564.518999733,3189861690.0
519,224.74,225.29,32252692.0,14194694.025478274,3197922617.0
520,225.29,223.62,18238446.0,14335545.161434576,3205714609.0
521,223.62,228.7,24133822.0,13913012.947092261,3181906061.0
522,228.7,229.53,40449914.0,14177976.051060863,3254270843.0
523,229.53,229.0,36746856.0,14262058.864628822,3266011480.0
524,229.0,229.93,29194037.0,14171932.566433262,3258552455.0
525,229.93,230.52,28833233.0,14193196.390768696,3271815632.0
526,230.52,232.63,29722315.0,14100170.769032368,3280122726.0
527,232.63,233.67,29012321.0,14166025.219326401,3310175113.0
528,233.67,237.2,35303171.0,14017475.459527826,3324945179.0
529,237.2,250.47,46839294.0,13475547.243182816,3375220318.0
530,250.47,247.69,96364193.0,14389303.084500788,3564086481.0
531,247.69,248.55,100630046.0,14180367.374773687,3524530311.0
532,248.55,243.0,67360541.0,14554458.440329218,3536733401.0
533,243.0,245.48,60767656.0,14085404.485090436,3457685093.0
534,245.48,244.0,55692673.0,14315390.913934426,3492955383.0
535,244.0,247.28,26531885.0,14108849.785668068,3488836375.0
536,247.28,243.85,41166802.0,14503519.253639532,3536683170.0
537,243.85,240.54,37387508.0,14502777.384218842,3488498072.0
538,240.54,242.48,39616260.0,14195151.62487628,3442040366.0
539,242.48,242.48,34244051.0,14313467.007588256,3470729480.0
540,242.48,250.62,34005665.0,13852559.81565717,3471728541.0
541,250.62,248.35,49080095.0,14451678.759814778,3589074420.0
542,248.35,256.3,40522517.0,13879710.167772142,3557369716.0
543,256.3,262.41,73197757.0,13994351.701535763,3672257830.0
544,262.41,257.51,99893250.0,14603898.928196963,3760650013.0
545,257.51,254.65,68104998.0,14495559.167484783,3691294142.0
546,254.65,255.16,52711168.0,14310276.316820819,3651410105.0
547,255.16,260.42,42339289.0,14052985.70770294,3659678538.0
548,260.42,271.04,42932957.0,13784032.858618652,3736024266.0
549,271.04,268.6,96139966.0,14480389.087862993,3889432509.0
550,268.6,265.38,111884711.0,14528349.905795462,3855533498.0
551,265.38,269.61,64748934.0,14132920.48514521,3810376692.0
552,269.61,268.89,79366281.0,14399815.727620961,3871966451.0
553,268.89,285.02,75940632.0,13551694.277594555,3862503903.0
554,285.02,291.89,113799594.0,14031042.707869403,4095521056.0
555,291.89,310.19,114394387.0,13524942.351462007,4195301868.0
556,310.19,290.67,115546321.0,15341633.787456565,4459352693.0
557,290.67,286.67,130058767.0,14580220.312554505,4179711757.0
558,286.67,283.95,74446013.0,14517994.780771263,4122384618.0
559,283.95,276.68,52932168.0,14763269.31473182,4084701354.0
560,276.68,278.37,97423602.0,14303139.630707331,3981564979.0
561,278.37,274.48,60573487.0,14598547.916059457,4007009432.0
562,274.48,272.81,52505422.0,14483047.75118214,3951120257.0
563,272.81,277.25,26896010.0,14164003.365193868,3926969933.0
564,277.25,274.94,40729476.0,14526165.541572707,3993823954.0
565,274.94,276.18,43239135.0,14344456.760084003,3961652068.0
566,276.18,275.61,43240737.0,14442402.641413592,3980470592.0
567,275.61,288.44,34164577.0,13775132.918457912,3973299339.0
568,288.44,288.39,79396119.0,14421135.632303478,4158911305.0
569,288.39,291.7,54859995.0,14254699.43777854,4158095826.0
570,291.7,292.61,40248392.0,14373745.114657735,4205901558.0
571,292.61,293.99,63540197.0,14350954.903228,4219037232.0
572,293.99,288.72,63623602.0,14681743.547381544,4238912997.0
573,288.72,286.84,52624701.0,14512875.561288524,4162873226.0
574,286.84,283.68,43880110.0,14578838.243795825,4135724833.0
575,283.68,280.7,63971591.0,14571267.869611686,4090154891.0
576,280.7,281.73,53533746.0,14365758.229510523,4047265066.0
577,281.73,281.83,46165537.0,14413115.179363446,4062048251.0
578,281.83,284.24,41411647.0,14296143.431607092,4063535809.0
579,284.24,281.4,48308761.0,14563880.323383085,4098275923.0
580,281.4,278.01,43424336.0,14594270.270853566,4057353078.0
581,278.01,278.51,41914108.0,14392691.13137769,4008508407.0
582,278.51,259.8,47637462.0,15456703.156274056,4015651480.0
583,259.8,264.34,80056217.0,14170805.863660438,3745910822.0
584,264.34,263.58,67863179.0,14459890.693527583,3811337989.0
585,263.58,269.87,60783290.0,14145145.273650276,3817350355.0
586,269.87,267.71,64124893.0,14603865.421538232,3909600812.0
587,267.71,263.66,73043602.0,14712897.003716907,3879202424.0
588,263.66,265.13,57163447.0,14413385.297778448,3821420844.0
589,265.13,260.48,61280619.0,14756122.331848893,3843674745.0
590,260.48,257.82,38131977.0,14650297.8706074,3777139797.0
591,257.82,257.06,55868004.0,14546995.250136156,3739450599.0
592,257.06,253.08,51730292.0,14736351.379010588,3729475807.0
593,253.08,225.96,49833134.0,16251849.902637634,3672268004.0
594,225.96,234.64,143390129.0,13978518.726559836,3279919634.0
595,234.64,232.33,99655605.0,14663353.850126974,3406737000.0
596,232.33,229.15,62180214.0,14724997.359807985,3374233145.0
597,229.15,227.25,102329840.0,14648608.03520352,3328896176.0
598,227.25,210.09,72465771.0,15717211.923461374,3302029053.0
599,210.09,221.33,139379271.0,13796574.481543396,3053595830.0
600,221.33,225.27,183422133.0,14283594.317929596,3217665292.0
601,225.27,222.97,144278490.0,14691732.672556845,3275815634.0
602,222.97,231.66,69900344.0,13999655.57713891,3243160211.0
603,231.66,228.47,95134719.0,14752183.459535168,3370431355.0
604,228.47,228.07,56654306.0,14578640.658569738,3324950575.0
605,228.07,230.08,54615312.0,14429626.777642557,3319968529.0
606,230.08,227.16,58032870.0,14747949.489346717,3350144206.0
607,227.16,228.64,61479340.0,14470693.841847446,3308579440.0
608,228.64,226.57,47781609.0,14702134.691265393,3331062657.0
609,226.57,230.05,43765322.0,14351572.019126276,3301579143.0
610,230.05,234.75,55274502.0,14284543.919062832,3353296685.0
611,234.75,239.13,58712579.0,14312867.365031574,3422635973.0
612,239.13,240.5,70113446.0,14500358.88981289,3487336313.0
613,240.5,243.56,50336413.0,14404160.728362622,3508277387.0
614,243.56,237.95,67754769.0,14934641.786089515,3553698013.0
615,237.95,238.78,55993048.0,14543501.005109306,3472697170.0
616,238.78,240.0,48531119.0,14524165.3875,3485799693.0
617,240.0,234.91,44294574.0,14919133.365969947,3504653619.0
618,234.91,230.5,40541222.0,14885612.355748374,3431133648.0
619,230.5,230.21,46253457.0,14628483.836497111,3367623264.0
620,230.21,229.91,52117341.0,14632593.58009656,3364179590.0
621,229.91,228.46,58562863.0,14710515.954652892,3360764475.0
622,228.46,232.75,51089490.0,14352079.03329753,3340446395.0
623,232.75,232.35,54594106.0,14646770.3894986,3403177100.0
624,232.35,231.27,79606360.0,14697116.387771867,3399002107.0
625,231.27,230.66,39022088.0,14670528.908349952,3383904198.0
626,230.66,226.45,36477159.0,14906911.508059176,3375670111.0
627,226.45,229.88,36795276.0,14419914.973029407,3314850054.0
628,229.88,229.87,71785979.0,14642534.410753904,3365879385.0
629,229.87,233.93,53526673.0,14391546.646432694,3366614507.0
630,233.93,234.98,124125639.0,14583609.34122053,3426856523.0
631,234.98,234.53,115435785.0,14681510.130900098,3443254571.0
632,234.53,232.83,93607431.0,14764137.190224627,3437534062.0
633,232.83,239.28,75776527.0,14266039.347208291,3413577895.0
634,239.28,237.23,245683532.0,14790929.852885386,3508852289.0
635,237.23,236.05,115160471.0,14741992.81931794,3479847405.0
636,236.05,237.74,76056340.0,14568020.270042904,3463401139.0
637,237.74,237.26,72356987.0,14705781.87642249,3489093808.0
638,237.26,238.97,84448749.0,14574712.60827719,3482919072.0
639,238.97,238.66,73353042.0,14702533.227185117,3508906580.0
640,238.66,240.32,78899567.0,14585565.837217044,3505203182.0
641,240.32,246.44,107434380.0,14326395.658172375,3530596946.0
642,246.44,243.22,135776680.0,14889409.440013157,3621402164.0
643,243.22,242.9,121587413.0,14715511.14862083,3574397658.0
644,242.9,244.21,97564225.0,14617190.467220834,3569664084.0
645,244.21,245.32,109153977.0,14629186.548181966,3588832044.0
646,245.32,247.54,89165070.0,14574438.955320353,3607756619.0
647,247.54,245.57,79268222.0,14824203.070407623,3640379548.0
648,245.57,249.41,108125414.0,14479622.296620024,3611362597.0
649,249.41,252.7,164455688.0,14514523.098535813,3667819987.0
650,252.7,254.63,321865166.0,14610555.319483172,3720285701.0
651,254.63,262.37,207297258.0,14292596.42870755,3749948525.0
652,262.37,270.36,332398256.0,14295527.2858411,3864938757.0
653,270.36,262.23,271593081.0,15191087.121992143,3983558776.0
654,262.23,264.21,116712427.0,14627654.994133456,3864772726.0
655,264.21,270.27,224715634.0,14411348.4996485,3894955159.0
656,270.27,267.02,319017395.0,14924268.099767808,3985078068.0
657,267.02,273.57,201630915.0,14395506.45538619,3938178701.0
658,273.57,277.39,229034926.0,14549450.246944735,4035872004.0
659,277.39,282.96,130573070.0,14465619.780180946,4093191773.0
660,282.96,284.75,168029249.0,14666840.474100089,4176382825.0
661,284.75,285.52,336860320.0,14723857.97842533,4203955930.0
662,285.52,294.81,221583939.0,14300345.822733285,4215884952.0
663,294.81,303.64,329397534.0,14341762.71571598,4354732831.0
664,303.64,313.91,387209571.0,14291286.12978242,4486177629.0
665,313.91,325.8,543163761.0,14239208.00184162,4639133967.0
666,325.8,312.28,843340993.0,15422920.279877035,4816269545.0
667,312.28,325.0,321997492.0,14207725.815384615,4617510890.0
668,325.0,350.77,582434357.0,13703556.413034182,4806796483.0
669,350.77,398.24,636690229.0,13030393.119726798,5189223756.0
670,398.24,404.36,987283928.0,14574016.890889306,5893149470.0
671,404.36,387.47,984425382.0,15447154.22871448,5985308849.0
672,387.47,372.83,913505445.0,15387145.943191268,5736789622.0
673,372.83,387.06,770242854.0,14264596.700769907,5521254799.0
674,387.06,371.5,462741972.0,15433353.2974428,5733490750.0
675,371.5,380.64,264157490.0,14460898.83617066,5504396533.0
676,380.64,336.87,420137368.0,16746155.208240567,5641277305.0
677,336.87,305.98,620473336.0,16320609.474475455,4993780087.0
678,305.98,337.96,572707253.0,13425144.457924016,4537161821.0
679,337.96,337.37,546923067.0,14857818.881346889,5012582356.0
680,337.37,331.5,414918018.0,15098898.126696832,5005284729.0
681,331.5,320.48,131135196.0,15350074.778457314,4919391965.0
682,320.48,331.35,237800139.0,14356904.599366227,4757160339.0
683,331.35,335.11,239442893.0,14680175.86464146,4919473734.0
684,335.11,335.45,236625919.0,14836691.128335074,4976968039.0
685,335.45,325.57,185981663.0,15306282.682679608,4983266453.0
686,325.57,321.42,206391901.0,15050505.631261278,4837533520.0
687,321.42,325.16,123560944.0,14692056.476811415,4777269084.0
688,325.16,323.4,199949522.0,14948415.862708721,4834317690.0
689,323.4,322.83,167053005.0,14897777.749899328,4809449591.0
690,322.83,319.98,188739479.0,15008451.165697856,4802404204.0
691,319.98,328.17,103800162.0,14508283.898589145,4761183527.0
692,328.17,356.25,714595230.0,13710348.11508772,4884311516.0
693,356.25,359.01,1237550808.0,14773187.719005043,5303722123.0
694,359.01,356.21,895711316.0,15008067.785856659,5346023826.0
695,356.21,371.49,667783122.0,14282496.045653988,5305804456.0
696,371.49,378.27,921927632.0,14631581.320221007,5534688266.0
697,378.27,363.45,1299027009.0,15510296.0489751,5637217099.0
698,363.45,358.82,523072118.0,15099401.711164372,5417967322.0
699,358.82,360.95,1153668372.0,14823033.63346724,5350373990.0
700,360.95,362.77,1149814390.0,14839888.857954076,5383466481.0
701,362.77,390.65,1039912870.0,13853562.380647639,5411894144.0
702,390.65,394.01,1426331736.0,14795328.646481054,5829507440.0
703,394.01,394.36,1512626610.0,14913490.19677452,5881283994.0
704,394.36,412.93,1282263557.0,14258755.801225388,5887868033.0
705,412.93,417.37,954462002.0,14775898.222200925,6167016641.0
706,417.37,416.91,1528970868.0,14955436.391547335,6235070986.0
707,416.91,452.41,1275837073.0,13771594.942640524,6230407268.0
708,452.41,434.9,1623480958.0,15550270.232237296,6762812524.0
709,434.9,435.82,1745413357.0,14920365.169106511,6502593548.0
710,435.82,443.28,1484344616.0,14704012.504511822,6517994663.0
711,443.28,465.0,1497157324.0,14261889.337634409,6631778542.0
712,465.0,453.91,1555251795.0,15331029.63142473,6958907660.0
713,453.91,456.47,896686370.0,14885554.108703747,6794808884.0
714,456.47,463.82,1302614351.0,14736267.60812384,6834975642.0
715,463.82,462.05,1135226734.0,15034971.321285576,6946908499.0
716,462.05,441.13,556941127.0,15692027.105388435,6922223917.0
717,441.13,437.81,1175787491.0,15099128.97832393,6610549658.0
718,437.81,436.24,1416880180.0,15043336.626627544,6562505170.0
719,436.24,442.82,1296402582.0,14770137.407976152,6540512247.0
720,442.82,454.91,955949148.0,14598365.072212085,6640942255.0
721,454.91,455.74,1418671442.0,14973057.183920655,6823821081.0
722,455.74,417.09,1058738142.0,16395031.350547845,6838203626.0
723,417.09,423.93,1725069506.0,14766609.345882574,6260008700.0
724,423.93,420.71,1378749291.0,15128633.87606665,6364767558.0
725,420.71,432.15,1310931885.0,14620053.254656948,6318056014.0
726,432.15,426.81,1176234727.0,15209808.922002764,6491698546.0
727,426.81,431.14,1227648166.0,14875002.864498772,6413208735.0
728,431.14,434.43,1310033275.0,14915471.19443869,6479728151.0
729,434.43,434.33,1338781511.0,15036082.296871044,6530621624.0
730,434.33,430.2,769869068.0,15180587.18735472,6530688608.0
731,430.2,433.53,984185980.0,14924456.046871036,6470199430.0
732,433.53,432.12,1021957723.0,15093804.447838563,6522334778.0
733,432.12,431.34,758209346.0,15075412.813557751,6502628563.0
734,431.34,456.43,833341869.0,14224523.696952434,6492499351.0
735,456.43,454.7,1637948558.0,15109225.185836816,6870164692.0
736,454.7,448.71,1501742594.0,15260765.46990261,6847658074.0
737,448.71,447.21,1085553694.0,15114242.07642942,6759240199.0
738,447.21,448.35,1361099090.0,15029785.919482546,6738604517.0
739,448.35,445.79,1182725806.0,15158921.169160366,6757695468.0
740,445.79,432.12,888588585.0,15553613.966027955,6721027667.0
741,432.12,429.24,1584488641.0,15181481.772435,6516499236.0
742,429.24,365.91,1266295629.0,17694469.59634883,6474583370.0
743,365.91,384.81,1576734614.0,14343201.735921623,5519407460.0
744,384.81,386.36,1710583688.0,15029778.271560203,5806905133.0
745,386.36,385.13,1476285801.0,15138237.247163296,5830189311.0
746,385.13,379.02,1357696059.0,15341695.928974725,5814809591.0
747,379.02,418.85,1157108221.0,13665443.060761608,5723770826.0
748,418.85,407.82,1674254290.0,15514024.339169241,6326929406.0
749,407.82,377.21,1484721462.0,16334790.299832985,6161646249.0
750,377.21,389.64,1626853796.0,14631191.158505287,5700897323.0
751,389.64,403.06,755378842.0,14611344.15967846,5889248377.0
752,403.06,392.33,1458284444.0,15535218.364642011,6094932221.0
753,392.33,392.46,1332190241.0,15120510.548845744,5934195570.0
754,392.46,394.49,1231352757.0,15050919.896575324,5937437390.0
755,394.49,379.55,1023661370.0,15724475.700171255,5968224752.0
756,379.55,378.91,1144817696.0,15163348.314903274,5745544310.0
757,378.91,376.92,1378222858.0,15221798.389578689,5737400249.0
758,376.92,364.35,926767404.0,15669144.429806504,5709052773.0
759,364.35,371.04,795209373.0,14878025.808538163,5520342696.0
760,371.04,372.87,1028395381.0,15080786.158714833,5623172735.0
761,372.87,368.12,669492001.0,15355128.037053134,5652529733.0
762,368.12,388.38,701511711.0,14373238.457181111,5582278352.0
763,388.38,385.73,1068491901.0,15272400.642936768,5891023100.0
764,385.73,374.9,1099201402.0,15611460.261403041,5852736452.0
765,374.9,375.52,979578026.0,15152992.793992331,5690251854.0
766,375.52,371.14,551083227.0,15361426.720375061,5701239913.0
767,371.14,373.91,542257471.0,15073460.693749832,5636117688.0
768,373.91,379.83,465479007.0,14953800.529184109,5679902055.0
769,379.83,377.06,814090888.0,15306234.326101946,5771368715.0
770,377.06,382.72,503979335.0,14974390.695547657,5730998807.0
771,382.72,390.42,658159245.0,14903822.79596332,5818750496.0
772,390.42,404.14,740171995.0,14691473.306280002,5937412022.0
773,404.14,399.38,1319015073.0,15393076.703891031,6147686974.0
774,399.38,407.01,1388195100.0,14930152.136311147,6076721221.0
775,407.01,416.85,1111797900.0,14859733.645196114,6194279970.0
776,416.85,421.42,1296165324.0,15057620.651606472,6345582495.0
777,421.42,419.38,1445224879.0,15301267.280270876,6417045472.0
778,419.38,441.12,601898504.0,14479805.683260791,6387331883.0
779,441.12,438.65,1385245440.0,15320208.72221589,6720209556.0
780,438.65,437.8,1506908217.0,15267309.43581544,6684028071.0
781,437.8,420.3,1166708341.0,15875514.886985486,6672478907.0
782,420.3,423.19,1465084347.0,15140192.953519696,6407178256.0
783,423.19,423.14,1457408416.0,15248893.571867468,6452416826.0
784,423.14,427.03,1416389937.0,15112267.369974008,6453391535.0
785,427.03,432.14,58325278.0,15074181.013097608,6514156583.0
786,432.14,432.8,595150632.0,15234896.695933456,6593663290.0
787,432.8,436.92,546124186.0,15117558.992492905,6605163875.0
788,436.92,431.37,1847224331.0,15461287.910610382,6669535766.0
789,431.37,424.49,2515777834.0,15515291.653513627,6586086154.0
790,424.49,420.17,2052408229.0,15429141.219030391,6482862266.0
791,420.17,409.41,2737847218.0,15677209.020297501,6418406145.0
792,409.41,397.24,2408874554.0,15747480.278924579,6255529066.0
793,397.24,404.91,2766255767.0,14993883.17650836,6071173237.0
794,404.91,413.74,2521764887.0,14960771.252477402,6189869498.0
795,413.74,411.88,2361080396.0,15359474.70136933,6326260440.0
796,411.88,412.32,1845168034.0,15277767.784730306,6299329213.0
797,412.32,416.29,1705210743.0,15152418.684090417,6307800374.0
798,416.29,419.3,2166212980.0,15192597.886954447,6370256294.0
799,419.3,410.8,2440375017.0,15622970.506329114,6417916284.0
800,410.8,412.49,2292018374.0,15247236.296637494,6289332500.0
801,412.49,414.59,1845648236.0,15235744.945608916,6316587497.0
802,414.59,415.64,1803876534.0,15278071.687036859,6350177716.0
803,415.64,416.54,2111129338.0,15287808.62822298,6367983806.0
804,416.54,418.4,1895643174.0,15256919.56500956,6383495146.0
805,418.4,408.28,1743173853.0,15708369.305378662,6413413020.0
806,408.28,406.74,2438769296.0,15389849.299306681,6259667304.0
807,406.74,411.88,1764836350.0,15143739.865980383,6237403576.0
808,411.88,411.09,1440329762.0,15368426.653530858,6317806513.0
809,411.09,416.36,2250456010.0,15148193.880295897,6307102004.0
810,416.36,418.08,2041042450.0,15282915.657290472,6389481378.0
811,418.08,414.88,1985257305.0,15468046.145873506,6417382985.0
812,414.88,415.74,2021330255.0,15321725.790157309,6369854280.0
813,415.74,416.71,1933831282.0,15321288.354011184,6384534070.0
814,416.71,425.35,1604214632.0,15049132.942282826,6401148697.0
815,425.35,422.76,2326287424.0,15458567.690888448,6535264077.0
816,422.76,415.55,2155194926.0,15634977.781253759,6497115017.0
817,415.55,412.6,2681866389.0,15482373.785748908,6388027424.0
818,412.6,415.37,2387281658.0,15273623.362303488,6344204936.0
819,415.37,416.75,1432304099.0,15328350.917816436,6388090245.0
820,416.75,419.67,447338223.0,15276287.830914766,6410999714.0
821,419.67,418.19,633704454.0,15441179.561921615,6457346881.0
822,418.19,419.44,429476810.0,15342730.48111768,6435354873.0
823,419.44,422.65,525611740.0,15277321.615994323,6456959981.0
824,422.65,421.66,541558101.0,15434364.326708721,6508054062.0
825,421.66,421.08,527136258.0,15423168.704284223,6494387878.0
826,421.08,418.47,593936633.0,15501512.411881376,6486917899.0
827,418.47,416.15,727873661.0,15495328.477712365,6448380946.0
828,416.15,421.13,791269617.0,15228107.534490537,6413012926.0
829,421.13,422.58,484836964.0,15364757.167873539,6492839084.0
830,422.58,426.18,710470937.0,15291302.88141161,6516847462.0
831,426.18,424.27,1182165394.0,15494577.846654253,6573884543.0
832,424.27,424.93,785800596.0,15405174.141623326,6546120648.0
833,424.93,429.97,616490738.0,15252392.413424192,6558071166.0
834,429.97,430.94,841700527.0,15401935.067526802,6637309898.0
835,430.94,428.03,743886907.0,15545257.984253442,6653836775.0
836,428.03,428.51,528907575.0,15426716.975099765,6610502491.0
837,428.51,436.37,549297574.0,15169212.56273346,6619389286.0
838,436.37,441.92,674540887.0,15257249.685463432,6742483781.0
839,441.92,451.08,1101674781.0,15141461.918063315,6830010642.0
840,451.08,447.49,1340299673.0,15583249.864801448,6973348482.0
841,447.49,451.82,1244399315.0,15314593.911292108,6919439821.0
842,451.82,459.92,835075483.0,15193893.120542703,6987975324.0
843,459.92,460.47,1609960187.0,15451298.314765347,7114859335.0
844,460.47,467.86,1607304204.0,15226104.60394135,7123685300.0
845,467.86,444.79,1278134939.0,16279135.720227523,7240796777.0
846,444.79,449.38,1344104894.0,15321777.473407807,6885300361.0
847,449.38,456.57,1497339511.0,15239480.480539676,6957889603.0
848,456.57,447.9,683291625.0,15786872.893503014,7070940369.0
849,447.9,452.59,577836729.0,15330303.806977618,6938342200.0
850,452.59,444.49,394606186.0,15777233.508065423,7012822522.0
851,444.49,450.3,679795242.0,15298486.298023539,6888908380.0
852,450.3,447.12,460396814.0,15612681.110216497,6980741978.0
853,447.12,448.92,430680620.0,15444340.036086608,6933273129.0
854,448.92,461.62,547921246.0,15083796.705082102,6962982235.0
855,461.62,459.25,892002595.0,15594563.941208493,7161803490.0
856,459.25,459.28,418352341.0,15517193.775039192,7126736757.0
857,459.28,461.75,640880145.0,15439393.596101787,7129139993.0
858,461.75,450.33,892533004.0,15920315.326538317,7169395601.0
859,450.33,452.18,1121093827.0,15466847.71772303,6993799201.0
860,452.18,454.73,672525014.0,15446855.465880852,7024148586.0
861,454.73,456.01,697010377.0,15493970.85370935,7065405649.0
862,456.01,455.5,489812072.0,15558598.439077936,7086941589.0
863,455.5,457.84,540603401.0,15465477.944260005,7080714422.0
864,457.84,454.89,514727784.0,15649104.98142408,7118621365.0
865,454.89,452.42,649625052.0,15636783.486583263,7074393585.0
866,452.42,453.37,456208619.0,15522923.44001588,7037627800.0
867,453.37,440.54,382814030.0,16012448.508648476,7054124066.0
868,440.54,441.89,626926268.0,15514646.267170563,6855767039.0
869,441.89,443.15,644225135.0,15521671.235473316,6878428608.0
870,443.15,438.68,382669886.0,15727965.669736482,6899543980.0
871,438.68,443.18,369986913.0,15415638.151541134,6831902516.0
872,443.18,445.77,378979422.0,15487786.656796107,6903990658.0
873,445.77,449.05,423917608.0,15467876.566083955,6945849972.0
874,449.05,453.73,593928755.0,15425088.239702025,6998825287.0
875,453.73,473.86,772901620.0,14926902.836280758,7073262178.0
876,473.86,528.55,1609915744.0,13979234.547346516,7388724420.0
877,528.55,524.62,2308852892.0,15712557.18805993,8243121752.0
878,524.62,534.22,2265760455.0,15316517.58638763,8182390025.0
879,534.22,531.41,1027238918.0,15685774.084040573,8335577206.0
880,531.41,539.17,976889071.0,15381673.535248624,8293336920.0
881,539.17,538.83,864207753.0,15619566.77801904,8416291167.0
882,538.83,570.44,655601896.0,14748287.322067175,8413013020.0
883,570.44,573.53,947549857.0,15532872.315310447,8908568259.0
884,573.53,574.48,1014758654.0,15593936.131806154,8958404429.0
885,574.48,585.56,980649173.0,15328319.946717674,8975651028.0
886,585.56,577.91,850291007.0,15835309.150213702,9151383511.0
887,577.91,583.14,995595870.0,15491720.996673184,9033842182.0
888,583.14,577.61,625927308.0,15785241.893319022,9117713570.0
889,577.61,579.23,570784842.0,15595852.697546743,9033585758.0
890,579.23,597.75,574507838.0,15158419.03805939,9060944980.0
891,597.75,671.71,567638086.0,13924097.302407289,9352955399.0
892,671.71,704.29,2134843167.0,14926759.370429795,10512767357.0
893,704.29,685.93,1929369214.0,16073919.061711838,11025583302.0
894,685.93,693.23,1295617504.0,15493311.319475498,10740428206.0
895,693.23,765.46,1111645976.0,14183912.013691112,10857217290.0
